id_plano_acao,id_plano_trabalho,id_executor,CHAVE,situacao_plano_trabalho,classificacao_orcamentaria_pt,id_meta,sequencial_meta,nome_executor,objeto_executor,desc_meta,un_medida_meta,qt_uniade_meta,elemento_despesa_estimado,categoria_macro,CLASSIFICACAO DETALHAMENTO OBJETO,CLASSIFICACAO JUSTIFIFICATIVA
79308,43529,46539.0,79308-43529-46539,Enviado para Análise,"Função: 20 - Agricultura
Sub Função: 606 - Extensão Rural
Nome da Ação:1399 - Dist. Equip. de Apoio p/ Inclusão Produtiva",983030.0,260.0,SECRETARIA DE DESENVOLVIMENTO RURAL- SDR,"Assegurar e fortalecer a agricultura familiar, bem como, garantir a produção sustentável e saudável entre camponeses.",Facas modelo açougueiro aço inox,UN,500.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,mediano,IDENTIFICADO
79308,43529,46539.0,79308-43529-46539,Enviado para Análise,"Função: 20 - Agricultura
Sub Função: 606 - Extensão Rural
Nome da Ação:1399 - Dist. Equip. de Apoio p/ Inclusão Produtiva",983040.0,270.0,SECRETARIA DE DESENVOLVIMENTO RURAL- SDR,"Assegurar e fortalecer a agricultura familiar, bem como, garantir a produção sustentável e saudável entre camponeses.",Fatiador de queijos frios caseiro manual espátula plaina,UN,600.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,mediano,IDENTIFICADO
79638,34288,37110.0,79638-34288-37110,Em Complementação,33.90.39,825160.0,10.0,MUNICIPIO DE CANTA,"Reforma e Ampliação de área de lazer na comunidade indígena Tabalascada, município de Cantá/RR.","Reforma e Ampliação de área de lazer na comunidade indígena Tabalascada, município de Cantá/RR.",UN,10.0,33 - Passagens e Despesas com Locomoção,Serviços,detalhado,IDENTIFICADO
76734,34321,37146.0,76734-34321-37146,Em Complementação,,825680.0,10.0,MUNICIPIO DE ITAMARI,Aquisição de combustível para frota Municipal.,Aquisição de combustível,UN,10.0,30 - Material de Consumo,Material de consumo,mediano,IDENTIFICADO
81636,37230,39963.0,81636-37230-39963,Enviado para Análise,4.4.90.51.00.2.03.02.26.782.0008.1.0007,862960.0,10.0,MUNICIPIO DE BAEPENDI,"PAVIMENTAÇÃO DE 2.700 METROS QUADRADOS DE VIAS EM ESTRADAS VICINAIS DO MUNICÍPIO DE BAEPENDI, PRÓXIMO AO BAIRRO DOIS CÓRREGOS.",PAVIMENTAÇÃO DE 2.700 METROS QUADRADOS DE VIAS EM ESTRADAS VICINAIS,M2,27000.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
79482,34290,37112.0,79482-34290-37112,Em Complementação,"SECRETARIA MUNICIPAL DE INFRAESTRUTURA VIAÇÃO E OBRAS
3.3.90 / APLICAÇÕES
1.500.000000 - RECURSOS",825180.0,10.0,MUNICIPIO DE BARAO DE MELGACO,MANUTENÇÃO DE ESTRADAS VICINAIS,MANUTENÇÃO DE ESTRADAS VICINAIS,UN,10.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
79086,39056,41814.0,79086-39056-41814,Enviado para Análise,"A Transferência Especial em questão tem previsão de execução na seguinte dotação orçamentária no exercício de 2025: 

POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS 

Dotação orçamentária: 06.181.137.4.365.0001 

Ação: 4365 

Fonte: 98 

449052 – R$ 326.700,00 

A descrição dos códigos da classificação orçamentária de despesa no Estado de Minas Gerais pode ser acessada através do link: https://drive.google.com/drive/u/0/folders/1s-M-i8fB0IVuqXt3nlufLLBVLyqEBh1v. 

O quadro de detalhamento de despesa com a descrição das ações orçamentárias no exercício de 2025 pode ser acessado através do link: https://drive.google.com/drive/folders/1kO-btyjg4kIA6PS8vK3G39vEjcf2feAR.",893520.0,10.0,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,Aquisição de viatura para a 33ª Cia da Polícia Militar de Matias Barbosa/MG.,Aquisição de viatura - caminhonete com cela,UN,10.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,mediano,IDENTIFICADO
83587,39069,43521.0,83587-39069-43521,Em Complementação,,922370.0,10.0,MUNICIPIO DE IBATEGUARA,"O presente objeto tem como finalidade a construção de um Centro de Referência de Assistência Social (CRAS) no município de Ibateguara/AL, com os respectivos ambientes necessários para a prestação de serviços à comunidade. 

A edificação será realizada em área pertencente ao município no perimeto urbano.",Construção de Centro de Referência de Assistência Social,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
78886,39216,41974.0,78886-39216-41974,Em Complementação,02.15.40-18.122.20221.2.0003-05.802.005-3.3.90.39.00,895910.0,10.0,MUNICIPIO DE RIBEIRAO PRETO,"Contratação de serviços esterilização cirúrgica e microchipagem de cães e gatos, esterilização cirúrgica em cães e gatos de proprietários e/ou tutores, de protetores independentes. As cirurgias serão
oferecidas preferencialmeire àquelas familias com hipossuficiencia econômica.",Serviços Esterilização Cirúrgica e Microchipagem De Cães e Gatos,UN,23020.0,39 - Outros Serviços de Terceiros - Pessoa Jurídica,Serviços,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
78590,39240,41997.0,78590-39240-41997,Enviado para Análise,"3.3.90.39.00.00.00.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA 
3.3.90.30.00.00.00.00 - MATERIAL DE CONSUMO",896380.0,10.0,MUNICIPIO DE COLINAS,Pagamento de horas máquina para recuperação e manutenção de estradas vicinais; Aquisição de brita para recuperação e manutenção de estradas vicinais.,Pagamento de horas máquina para recuperação e manutenção de estradas vicinais.,UN,10.0,30 - Material de Consumo,Material de consumo,detalhado,IDENTIFICADO
78590,39240,41997.0,78590-39240-41997,Enviado para Análise,"3.3.90.39.00.00.00.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA 
3.3.90.30.00.00.00.00 - MATERIAL DE CONSUMO",896390.0,20.0,MUNICIPIO DE COLINAS,Pagamento de horas máquina para recuperação e manutenção de estradas vicinais; Aquisição de brita para recuperação e manutenção de estradas vicinais.,Aquisição de brita para recuperação e manutenção de estradas vicinais.,UN,10.0,30 - Material de Consumo,Material de consumo,detalhado,IDENTIFICADO
80078,39563,42361.0,80078-39563-42361,Em Complementação,,902620.0,10.0,MUNICIPIO DE URUGUAIANA,"Reforma da cobertura, estrutura de revestimento de paredes, instalações elétricas e hidrosanitárias da Casa de Cultura pública Dr. João Fagundes","Reforma da cobertura, estrutura de revestimento de paredes, instalações elétricas e hidrosanitárias da Casa de Cultura pública Dr. João Fagundes (área total de intervenção 574,53m2)",M2,5740.0,51 - Obras e Instalações,Obra/instalação,mediano,NÃO FOI POSSÍVEL IDENTIFICAR
83879,39282,42047.0,83879-39282-42047,Em Complementação,,897390.0,10.0,MUNICIPIO DE JAGUARUNA,"Pavimentação Asfáltica da Rodovia Municipal JAU 487 - Bairro Arroio da Cruz, com extensão de 451,00 metros, perímetro rural.","Pavimentação Asfáltica da Rodovia Municipal JAU 487 - Bairro Arroio da Cruz, com extensão de 451,00 metros, perímetro rural.",M,4510.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
83180,39461,43151.0,83180-39461-43151,Enviado para Análise,"Pavimentação de estradas vicinais
Órgão 06 Secretaria de Transportes, Obras e Serviços Urbanos
Funcional: 15.451.0011
Elemento: 4.4.90.51.98.00.00.00.00.01.0706 – Obras
",916880.0,10.0,MUNICIPIO DE LEOBERTO LEAL,Pavimentação de estradas vicinais,Pavimentação de estradas vicinais,M2,50000.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
76316,39515,42286.0,76316-39515-42286,Enviado para Análise,05.00 SEC. MUNICIPAL DE SAÚDE,901410.0,10.0,MUNICIPIO DE TENORIO,"Aquisição de Transporte Sanitário Eletivo tipo VAN
",Aquisição de Transporte Sanitário Eletivo tipo VAN,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
80359,40362,43174.0,80359-40362-43174,Em Complementação,"0170 – SECRETARIA MUNICIPAL DE DEFESA SOCIAL
017010 – SECRETARIA MUNICIPAL DE DEFESA SOCIAL
0170017010.0618100492.114 – MANUTENÇÃO DA GUARDA MUNICIPAL 
33903900000 – OUTROS SERVIÇOS DE TERCEIROS – PESSOA JURÍDICA 
",917250.0,10.0,MUNICIPIO DE SAO MATEUS,"Aumentar a Segurança e Proteção da Comunidade: Garantir que a Guarda Municipal esteja equipada com armamento adequado para atuar de forma eficiente na proteção dos cidadãos e do patrimônio público.
Atualizar e Modernizar o Equipamento de Segurança: Substituir ou complementar o armamento existente, garantindo que a Guarda Municipal esteja alinhada com as melhores práticas de segurança pública.
Fortalecer a Presença e a Atuação Preventiva: Com o armamento adequado, ampliar a capacidade de atuação preventiva e repressiva, contribuindo para a redução da criminalidade e o aumento da sensação de segurança na cidade.
Assegurar a Conformidade Legal e Normativa: Comprar armamento que atenda às exigências legais e normativas, garantindo a legalidade e a responsabilidade na sua utilização.
Promover a Integração com Outras Forças de Segurança: Facilitar ações conjuntas e integradas, fortalecendo a segurança pública de São Mateus.
",Aquisição Armamento Tipo “9mm 17 Tiros”,UN,500.0,39 - Outros Serviços de Terceiros - Pessoa Jurídica,Serviços,detalhado,IDENTIFICADO
75560,41584,44466.0,75560-41584-44466,Enviado para Análise,"ÓRGÃO: 2 - PREFEITURA MUNICIPAL DE BELO CAMPO
SECRETARIA: 30000 - SECRETARIA DE CULTURA, DESPORTO E LAZER
 UNIDADE: 30001 - SECRETARIA DE CULTURA, DESPORTO E LAZER
PROJETO: 13.392.0028.2.062 - PROMOÇÃO DE FESTAS POPULARES
NATUREZA DE DESPESA: 3.3.90.39.00 -OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA",938920.0,30.0,MUNICIPIO DE BELO CAMPO,Realização de eventos para a promoção do turismo no município de Belo Campo/BA.,Realização do Carnaval de Belo Campo - Cultura e Folia - no município de Belo Campo/BA,UN,10.0,39 - Outros Serviços de Terceiros - Pessoa Jurídica,Serviços,detalhado,IDENTIFICADO
75560,41584,44466.0,75560-41584-44466,Enviado para Análise,"ÓRGÃO: 2 - PREFEITURA MUNICIPAL DE BELO CAMPO
SECRETARIA: 30000 - SECRETARIA DE CULTURA, DESPORTO E LAZER
 UNIDADE: 30001 - SECRETARIA DE CULTURA, DESPORTO E LAZER
PROJETO: 13.392.0028.2.062 - PROMOÇÃO DE FESTAS POPULARES
NATUREZA DE DESPESA: 3.3.90.39.00 -OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA",938900.0,10.0,MUNICIPIO DE BELO CAMPO,Realização de eventos para a promoção do turismo no município de Belo Campo/BA.,Realização de cavalgada -A tradição do Vaqueiro - no município de Belo Campo/BA,UN,10.0,39 - Outros Serviços de Terceiros - Pessoa Jurídica,Serviços,detalhado,IDENTIFICADO
75560,41584,44466.0,75560-41584-44466,Enviado para Análise,"ÓRGÃO: 2 - PREFEITURA MUNICIPAL DE BELO CAMPO
SECRETARIA: 30000 - SECRETARIA DE CULTURA, DESPORTO E LAZER
 UNIDADE: 30001 - SECRETARIA DE CULTURA, DESPORTO E LAZER
PROJETO: 13.392.0028.2.062 - PROMOÇÃO DE FESTAS POPULARES
NATUREZA DE DESPESA: 3.3.90.39.00 -OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA",938910.0,20.0,MUNICIPIO DE BELO CAMPO,Realização de eventos para a promoção do turismo no município de Belo Campo/BA.,Realização de exposição Agropecuária e Comercial município de Belo Campo/BA,UN,10.0,39 - Outros Serviços de Terceiros - Pessoa Jurídica,Serviços,detalhado,IDENTIFICADO
84395,41588,44470.0,84395-41588-44470,Em Complementação,,939070.0,10.0,MUNICIPIO DE PALMEIRAS DO TOCANTINS,Campo de Socyt,Campo Socyte,UN,10.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,mediano,NÃO FOI POSSÍVEL IDENTIFICAR
75619,42161,45058.0,75619-42161-45058,Enviado para Análise,"15.452.0022.3081 - Construção e Ampliação de Praças, Parques e Jardins.",950060.0,10.0,MUNICIPIO DE RIO PARDO DE MINAS,"Construção da Praça do Bairro Bela Vista e revitalização da Praça Odilio Fernandes dos Santos, Bairro JK, visando promover a requalificação de  espaços urbanos estratégicos para o desenvolvimento do turismo local e regional contribuindo diretamente para a valorização dos atrativos turísticos, a melhoria da recepção dos visitantes.  No entanto, atualmente o espaço apresenta condições inadequadas de uso, com infraestrutura deficiente, mobiliário urbano deteriorado, baixa atratividade paisagística e ausência de acessibilidade.","Revitalização da Praça Odílio Fernandes dos Santos, Bairro JK, Zona Urbana. Demolição de meios-fios, canteiros e estruturas em mau estado. Revitalização das rampas de acessibilidade, calçamento, paisagismo, pintura e iluminação.",M2,22060.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
75619,42161,45058.0,75619-42161-45058,Enviado para Análise,"15.452.0022.3081 - Construção e Ampliação de Praças, Parques e Jardins.",950070.0,20.0,MUNICIPIO DE RIO PARDO DE MINAS,"Construção da Praça do Bairro Bela Vista e revitalização da Praça Odilio Fernandes dos Santos, Bairro JK, visando promover a requalificação de  espaços urbanos estratégicos para o desenvolvimento do turismo local e regional contribuindo diretamente para a valorização dos atrativos turísticos, a melhoria da recepção dos visitantes.  No entanto, atualmente o espaço apresenta condições inadequadas de uso, com infraestrutura deficiente, mobiliário urbano deteriorado, baixa atratividade paisagística e ausência de acessibilidade.","A Construção da Praça do Bairro Bela Vista, zona urbana, incluirá: Calçamento, rampas de acessibilidade, paisagismo, iluminação e pintura.",M2,15500.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
75672,41909,44832.0,75672-41909-44832,APROVADO,"ORGÃO:18000-PREFEITURA MUNICIPAL DE SALGADO
UO:018035-SECRETARIA MUNICIPAL DE CULTURA
FUNÇÃO: 13 - CULTURA
SUBFUNÇÃO: 122 – ADMINISTRAÇÃO GERAL
PROGRAMA:0004 – FORTALECIMENTO CULTURAL, TURISTICO E ESPORTIVO
AÇÃO: 2060-MANUTENÇÃO DA SECRETARIA MUNICIPAL DE CULTURA
CONTA ECONOMICA: 33903900 – OUTROS SERVIÇOS DE TERCEIROS PJ E 33903000 – MATERIAL DE
CONSUMO
FONTE: 17063110 – TRANSFERENCIA ESPECIAL DA UNIÃO",945850.0,10.0,MUNICIPIO DE SALGADO,"Apoio a promoção de evento cultural Festa de Reis 2026, no município de Salgado/SE.","Apoio a promoção de evento cultural Festa de Reis 2026, no município de Salgado/SE.",UN,10.0,39 - Outros Serviços de Terceiros - Pessoa Jurídica,Serviços,mediano,IDENTIFICADO
82362,42219,45121.0,82362-42219-45121,APROVADO,"Órgão: Prefeitura do Município de Lages
Unidade: 09– Secretaria Municipal de Obras
Função: 26 – Transporte 
Sub-função: - 782 –  Transporte Rodoviário
Programa: 16 – Estradas
Projeto/Atividade: 1.274 – Pavimentação e Infraestrutura Urbana
Natureza da Despesa: 4.4.90.00.00.00.00.00 – Aplicações Diretas
",951330.0,10.0,MUNICIPIO DE LAGES,"Serviços de fresagem asfáltica e recapeamento das Avenidas: 1º de maio - 36.400 m2 / Pres. Vargas - 15.400 m2
",Serviços de fresagem asfáltica e recapeamento das Avenidas 1º de maio e Pres. Vargas,M2,518000.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
78224,39234,41991.0,78224-39234-41991,Em Complementação,"07 - Secretaria de Obras, Infraestrutura e Saneamento
02 – Manutenção das Estradas Municipais
26 - Transporte
782 - Transporte Rodoviário
0702 - Melhorias no Sistema Viário
1.723 - Pavimentação da Avenida/Estrada 25 de Julho 
4.4.90.51.00.00.00 – Obras e Instalações",896210.0,10.0,MUNICIPIO DE ARROIO DO PADRE,"Execução de obra de Pavimentação em via publica urbana no munícipio de Arroio do Padre/RS, conforme especificações técnicas, projeto e memorial descritivo.",Pavimentação,M,3200.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
85351,37180,39903.0,85351-37180-39903,Enviado para Análise,"Órgão : 02 – PODER EXECUTIVO
Unidade Orçamentária: 07.001 Secretaria Municipal de Esportes e Turismo
Função: 27 - DESPORTO E LAZER
Subfunção: 812 - DESPORTO COMUNITÁRIO
Ação: 1036 Construção e Reforma Quadras de Esportes
Apoiar o esporte amador.
Natureza da Despesa: 4.4.90.51",862230.0,10.0,MUNICIPIO DE SANTO ANTONIO,Reforma de quadra.,Reforma de quadra.,M2,5400.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
84918,37282,44624.0,84918-37282-44624,Enviado para Análise,"Os recursos serão alocados na ação orçamentária 08.001.0020.0606.0029.1058 - Aquisição de Máquinas, Caminhões e Implementos Agrícolas.
",941560.0,10.0,MUNICIPIO DE VERA CRUZ,"Aquisição de implementos agrícolas e agropecuários para promoção/fomento da produção agrícola e agropecuária no município. 
",Aquisição de pá carregadeira (caçamba raspo),UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
84918,37282,44624.0,84918-37282-44624,Enviado para Análise,"Os recursos serão alocados na ação orçamentária 08.001.0020.0606.0029.1058 - Aquisição de Máquinas, Caminhões e Implementos Agrícolas.
",941570.0,20.0,MUNICIPIO DE VERA CRUZ,"Aquisição de implementos agrícolas e agropecuários para promoção/fomento da produção agrícola e agropecuária no município. 
",Aquisição de ensiladeira/colhedora de forragens para milho,UN,20.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,detalhado,IDENTIFICADO
84918,37282,44624.0,84918-37282-44624,Enviado para Análise,"Os recursos serão alocados na ação orçamentária 08.001.0020.0606.0029.1058 - Aquisição de Máquinas, Caminhões e Implementos Agrícolas.
",941580.0,30.0,MUNICIPIO DE VERA CRUZ,"Aquisição de implementos agrícolas e agropecuários para promoção/fomento da produção agrícola e agropecuária no município. 
","Aquisição de plantadeira/adubadeira produzida em polietileno de 02 linhas para soja e milho, capacidade de 15kg de semente e 50kg de adubo.",UN,20.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,detalhado,IDENTIFICADO
84918,37282,44624.0,84918-37282-44624,Enviado para Análise,"Os recursos serão alocados na ação orçamentária 08.001.0020.0606.0029.1058 - Aquisição de Máquinas, Caminhões e Implementos Agrícolas.
",941590.0,40.0,MUNICIPIO DE VERA CRUZ,"Aquisição de implementos agrícolas e agropecuários para promoção/fomento da produção agrícola e agropecuária no município. 
",Aquisição de 01 distribuidor de adubo orgânico seco,UN,10.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,detalhado,IDENTIFICADO
79162,39258,42017.0,79162-39258-42017,Enviado para Análise,"02 Poder Executivo
02.03 Secretaria Municipal de Desenvolvimento Social
020300 Secretaria de Desenvolvimento Social
08.122.0006.1000.0000 - Aquisição de equipamentos e materiais permanentes
4.4.90.52.00 - Equipamentos e Material Permanente",896700.0,10.0,MUNICIPIO DE JARU,"Aquisição de Veículos conforme as descrições em anexo, visando repasse para a entidade Escola Família Agrícola de Jaru realizado através de termo de fomento com inexigibilidade de chamamento público.",Aquisição de Veículo para repasse a Escola Família Agrícola de Jaru realizado através de termo de fomento com inexigibilidade de chamamento público.,UN,20.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
82549,40169,42969.0,82549-40169-42969,Enviado para Análise,,913800.0,10.0,MUNICIPIO DE PAIM FILHO,Aquisição de caminhão toco (cavalo mecânico) para adaptação de tanque para transporte de água,Aquisição de caminhão toco (cavalo mecânico) para adaptação de tanque para transporte de água,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,mediano,IDENTIFICADO
82182,42330,45236.0,82182-42330-45236,Enviado para Análise,4.4.90.51.00.00	OBRAS E INSTAÇÕES,953610.0,10.0,MUNICIPIO DE SAO JOAO DO CAIUA,REFORMA DA PRAÇA MUNICIPAL CONFORME PROJETO DE ENGENHARIA EM ELABORAÇÃO,REFORMA DA PRAÇA MUNICIPAL COM FINALIDADE  DE LAZER,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
85243,39490,42261.0,85243-39490-42261,Enviado para Análise,"A Transferência Especial em questão tem previsão de execução na seguinte dotação orçamentária no exercício de 2025: 

POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS

Dotação orçamentária: 06.181.137.4.365.0001 

Ação: 4365 - POLICIAMENTO OSTENSIVO GERAL 

Fonte: 98 

449052 – R$ 316.800,00

A descrição dos códigos da classificação orçamentária de despesa no Estado de Minas Gerais pode ser acessada através do link: https://drive.google.com/drive/u/0/folders/1s-M-i8fB0IVuqXt3nlufLLBVLyqEBh1v. 

O quadro de detalhamento de despesa com a descrição das ações orçamentárias no exercício de 2025 pode ser acessado através do link: https://drive.google.com/drive/folders/1kO-btyjg4kIA6PS8vK3G39vEjcf2feAR.",900810.0,70.0,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,Aquisição de eletroeletrônicos para o Centro Odontológico (CODONT) da Polícia Militar do Estado de Minas Gerais,Aquisição de caixas acústicas,UN,10.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,mediano,IDENTIFICADO
85243,39490,42261.0,85243-39490-42261,Enviado para Análise,"A Transferência Especial em questão tem previsão de execução na seguinte dotação orçamentária no exercício de 2025: 

POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS

Dotação orçamentária: 06.181.137.4.365.0001 

Ação: 4365 - POLICIAMENTO OSTENSIVO GERAL 

Fonte: 98 

449052 – R$ 316.800,00

A descrição dos códigos da classificação orçamentária de despesa no Estado de Minas Gerais pode ser acessada através do link: https://drive.google.com/drive/u/0/folders/1s-M-i8fB0IVuqXt3nlufLLBVLyqEBh1v. 

O quadro de detalhamento de despesa com a descrição das ações orçamentárias no exercício de 2025 pode ser acessado através do link: https://drive.google.com/drive/folders/1kO-btyjg4kIA6PS8vK3G39vEjcf2feAR.",900820.0,80.0,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,Aquisição de eletroeletrônicos para o Centro Odontológico (CODONT) da Polícia Militar do Estado de Minas Gerais,Aquisição de câmera fotográfica digital,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,mediano,IDENTIFICADO
85243,39490,42261.0,85243-39490-42261,Enviado para Análise,"A Transferência Especial em questão tem previsão de execução na seguinte dotação orçamentária no exercício de 2025: 

POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS

Dotação orçamentária: 06.181.137.4.365.0001 

Ação: 4365 - POLICIAMENTO OSTENSIVO GERAL 

Fonte: 98 

449052 – R$ 316.800,00

A descrição dos códigos da classificação orçamentária de despesa no Estado de Minas Gerais pode ser acessada através do link: https://drive.google.com/drive/u/0/folders/1s-M-i8fB0IVuqXt3nlufLLBVLyqEBh1v. 

O quadro de detalhamento de despesa com a descrição das ações orçamentárias no exercício de 2025 pode ser acessado através do link: https://drive.google.com/drive/folders/1kO-btyjg4kIA6PS8vK3G39vEjcf2feAR.",900750.0,10.0,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,Aquisição de eletroeletrônicos para o Centro Odontológico (CODONT) da Polícia Militar do Estado de Minas Gerais,Aquisição de licença perpétua de software laboratorial e de captura de imagens integrados CAD CAM,UN,10.0,40 - Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica,Serviços,mediano,IDENTIFICADO
85243,39490,42261.0,85243-39490-42261,Enviado para Análise,"A Transferência Especial em questão tem previsão de execução na seguinte dotação orçamentária no exercício de 2025: 

POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS

Dotação orçamentária: 06.181.137.4.365.0001 

Ação: 4365 - POLICIAMENTO OSTENSIVO GERAL 

Fonte: 98 

449052 – R$ 316.800,00

A descrição dos códigos da classificação orçamentária de despesa no Estado de Minas Gerais pode ser acessada através do link: https://drive.google.com/drive/u/0/folders/1s-M-i8fB0IVuqXt3nlufLLBVLyqEBh1v. 

O quadro de detalhamento de despesa com a descrição das ações orçamentárias no exercício de 2025 pode ser acessado através do link: https://drive.google.com/drive/folders/1kO-btyjg4kIA6PS8vK3G39vEjcf2feAR.",900760.0,20.0,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,Aquisição de eletroeletrônicos para o Centro Odontológico (CODONT) da Polícia Militar do Estado de Minas Gerais,Aquisição de suportes para projetor,UN,30.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,mediano,IDENTIFICADO
85243,39490,42261.0,85243-39490-42261,Enviado para Análise,"A Transferência Especial em questão tem previsão de execução na seguinte dotação orçamentária no exercício de 2025: 

POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS

Dotação orçamentária: 06.181.137.4.365.0001 

Ação: 4365 - POLICIAMENTO OSTENSIVO GERAL 

Fonte: 98 

449052 – R$ 316.800,00

A descrição dos códigos da classificação orçamentária de despesa no Estado de Minas Gerais pode ser acessada através do link: https://drive.google.com/drive/u/0/folders/1s-M-i8fB0IVuqXt3nlufLLBVLyqEBh1v. 

O quadro de detalhamento de despesa com a descrição das ações orçamentárias no exercício de 2025 pode ser acessado através do link: https://drive.google.com/drive/folders/1kO-btyjg4kIA6PS8vK3G39vEjcf2feAR.",900770.0,30.0,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,Aquisição de eletroeletrônicos para o Centro Odontológico (CODONT) da Polícia Militar do Estado de Minas Gerais,Aquisição de televisões,UN,30.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,mediano,IDENTIFICADO
85243,39490,42261.0,85243-39490-42261,Enviado para Análise,"A Transferência Especial em questão tem previsão de execução na seguinte dotação orçamentária no exercício de 2025: 

POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS

Dotação orçamentária: 06.181.137.4.365.0001 

Ação: 4365 - POLICIAMENTO OSTENSIVO GERAL 

Fonte: 98 

449052 – R$ 316.800,00

A descrição dos códigos da classificação orçamentária de despesa no Estado de Minas Gerais pode ser acessada através do link: https://drive.google.com/drive/u/0/folders/1s-M-i8fB0IVuqXt3nlufLLBVLyqEBh1v. 

O quadro de detalhamento de despesa com a descrição das ações orçamentárias no exercício de 2025 pode ser acessado através do link: https://drive.google.com/drive/folders/1kO-btyjg4kIA6PS8vK3G39vEjcf2feAR.",900780.0,40.0,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,Aquisição de eletroeletrônicos para o Centro Odontológico (CODONT) da Polícia Militar do Estado de Minas Gerais,Aquisição de suportes para televisão,UN,30.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,mediano,IDENTIFICADO
