"id_executor","cd_area_politica_publica_tipo_pt","area_politica_publica_tipo_pt","cd_area_politica_publica_pt","area_politica_publica_pt"
10579,15,"Urbanismo",451,"Infraestrutura Urbana "
21394,15,"Urbanismo",451,"Infraestrutura Urbana "
21394,15,"Urbanismo",452,"Serviços Urbanos"
21394,20,"Agricultura",608,"Promoção da Produção Agropecuária"
21394,27,"Desporto e Lazer",811,"Desporto de Rendimento"
21394,27,"Desporto e Lazer",812,"Desporto Comunitário"
21394,27,"Desporto e Lazer",813,"Lazer"
4002,13,"Cultura",392,"Difusão Cultural"
14234,15,"Urbanismo",451,"Infraestrutura Urbana "
13374,18,"Gestão Ambiental",544,"Recursos Hídricos"
4087,15,"Urbanismo",451,"Infraestrutura Urbana "
3160,15,"Urbanismo",451,"Infraestrutura Urbana "
3087,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
3087,15,"Urbanismo",451,"Infraestrutura Urbana "
3087,15,"Urbanismo",452,"Serviços Urbanos"
13197,27,"Desporto e Lazer",812,"Desporto Comunitário"
14061,15,"Urbanismo",451,"Infraestrutura Urbana "
29980,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
4983,17,"Saneamento",511,"Saneamento Básico Rural"
4983,17,"Saneamento",512,"Saneamento Básico Urbano"
13942,10,"Saúde",301,"Atenção Básica"
25727,14,"Direitos da Cidadania",423,"Assistência aos Povos Indígenas"
2283,15,"Urbanismo",451,"Infraestrutura Urbana "
13050,15,"Urbanismo",451,"Infraestrutura Urbana "
30904,15,"Urbanismo",451,"Infraestrutura Urbana "
15113,15,"Urbanismo",451,"Infraestrutura Urbana "
8713,10,"Saúde",301,"Atenção Básica"
4432,15,"Urbanismo",451,"Infraestrutura Urbana "
4432,16,"Habitação",482,"Habitação Urbana"
12157,15,"Urbanismo",451,"Infraestrutura Urbana "
20135,25,"Energia",752,"Energia Elétrica"
15671,15,"Urbanismo",451,"Infraestrutura Urbana "
13810,15,"Urbanismo",452,"Serviços Urbanos"
4330,15,"Urbanismo",451,"Infraestrutura Urbana "
4330,15,"Urbanismo",452,"Serviços Urbanos"
3106,15,"Urbanismo",451,"Infraestrutura Urbana "
9837,15,"Urbanismo",451,"Infraestrutura Urbana "
11925,15,"Urbanismo",451,"Infraestrutura Urbana "
4530,15,"Urbanismo",451,"Infraestrutura Urbana "
28391,12,"Educação",365,"Educação Infantil"
28391,15,"Urbanismo",451,"Infraestrutura Urbana "
28391,27,"Desporto e Lazer",812,"Desporto Comunitário"
10,12,"Educação",365,"Educação Infantil"
10,15,"Urbanismo",451,"Infraestrutura Urbana "
10,27,"Desporto e Lazer",811,"Desporto de Rendimento"
10,27,"Desporto e Lazer",812,"Desporto Comunitário"
10,27,"Desporto e Lazer",813,"Lazer"
14252,26,"Transporte",782,"Transporte Rodoviário"
13879,10,"Saúde",301,"Atenção Básica"
9528,15,"Urbanismo",451,"Infraestrutura Urbana "
9528,15,"Urbanismo",452,"Serviços Urbanos"
9528,20,"Agricultura",605,"Abastecimento"
9528,20,"Agricultura",608,"Promoção da Produção Agropecuária"
9528,23,"Comércio e Serviços",695,"Turismo"
9528,27,"Desporto e Lazer",812,"Desporto Comunitário"
9528,27,"Desporto e Lazer",813,"Lazer"
12167,15,"Urbanismo",451,"Infraestrutura Urbana "
12167,15,"Urbanismo",452,"Serviços Urbanos"
6736,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
4343,10,"Saúde",301,"Atenção Básica"
14132,15,"Urbanismo",451,"Infraestrutura Urbana "
34944,15,"Urbanismo",451,"Infraestrutura Urbana "
34944,27,"Desporto e Lazer",812,"Desporto Comunitário"
970,15,"Urbanismo",451,"Infraestrutura Urbana "
970,15,"Urbanismo",452,"Serviços Urbanos"
14268,13,"Cultura",392,"Difusão Cultural"
14470,15,"Urbanismo",451,"Infraestrutura Urbana "
13863,27,"Desporto e Lazer",812,"Desporto Comunitário"
13057,15,"Urbanismo",451,"Infraestrutura Urbana "
6748,17,"Saneamento",511,"Saneamento Básico Rural"
6748,26,"Transporte",782,"Transporte Rodoviário"
12104,15,"Urbanismo",451,"Infraestrutura Urbana "
36260,8,"Assistência Social",244,"Assistência Comunitária"
28557,6,"Segurança Pública",181,"Policiamento"
14089,15,"Urbanismo",451,"Infraestrutura Urbana "
19787,12,"Educação",362,"Ensino Médio"
19787,12,"Educação",365,"Educação Infantil"
19787,15,"Urbanismo",451,"Infraestrutura Urbana "
19787,15,"Urbanismo",452,"Serviços Urbanos"
9244,26,"Transporte",781,"Transporte Aéreo"
17111,15,"Urbanismo",451,"Infraestrutura Urbana "
4746,20,"Agricultura",608,"Promoção da Produção Agropecuária"
4746,15,"Urbanismo",451,"Infraestrutura Urbana "
14902,15,"Urbanismo",451,"Infraestrutura Urbana "
14902,15,"Urbanismo",452,"Serviços Urbanos"
13718,15,"Urbanismo",451,"Infraestrutura Urbana "
13718,15,"Urbanismo",452,"Serviços Urbanos"
13718,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
13718,20,"Agricultura",605,"Abastecimento"
13718,20,"Agricultura",606,"Extensão Rural"
13718,20,"Agricultura",607,"Irrigação"
13718,20,"Agricultura",608,"Promoção da Produção Agropecuária"
13718,20,"Agricultura",609,"Defesa Agropecuária"
14754,20,"Agricultura",606,"Extensão Rural"
13502,25,"Energia",752,"Energia Elétrica"
13502,27,"Desporto e Lazer",812,"Desporto Comunitário"
12357,15,"Urbanismo",452,"Serviços Urbanos"
12357,27,"Desporto e Lazer",812,"Desporto Comunitário"
9778,15,"Urbanismo",451,"Infraestrutura Urbana "
3451,15,"Urbanismo",451,"Infraestrutura Urbana "
15220,15,"Urbanismo",451,"Infraestrutura Urbana "
15503,15,"Urbanismo",451,"Infraestrutura Urbana "
20404,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
9947,27,"Desporto e Lazer",813,"Lazer"
15147,15,"Urbanismo",451,"Infraestrutura Urbana "
27516,10,"Saúde",301,"Atenção Básica"
2013,15,"Urbanismo",451,"Infraestrutura Urbana "
4383,12,"Educação",365,"Educação Infantil"
5955,15,"Urbanismo",451,"Infraestrutura Urbana "
4613,15,"Urbanismo",451,"Infraestrutura Urbana "
19338,27,"Desporto e Lazer",812,"Desporto Comunitário"
4805,12,"Educação",365,"Educação Infantil"
4805,15,"Urbanismo",451,"Infraestrutura Urbana "
4805,15,"Urbanismo",452,"Serviços Urbanos"
4805,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
12282,15,"Urbanismo",451,"Infraestrutura Urbana "
14107,20,"Agricultura",608,"Promoção da Produção Agropecuária"
3582,25,"Energia",752,"Energia Elétrica"
13926,15,"Urbanismo",451,"Infraestrutura Urbana "
13926,27,"Desporto e Lazer",813,"Lazer"
11545,15,"Urbanismo",451,"Infraestrutura Urbana "
12266,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
11636,15,"Urbanismo",451,"Infraestrutura Urbana "
11638,15,"Urbanismo",451,"Infraestrutura Urbana "
14291,21,"Organização Agrária",631,"Reforma Agrária"
1998,20,"Agricultura",608,"Promoção da Produção Agropecuária"
11287,15,"Urbanismo",451,"Infraestrutura Urbana "
3492,15,"Urbanismo",451,"Infraestrutura Urbana "
13243,15,"Urbanismo",451,"Infraestrutura Urbana "
12591,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
14000,15,"Urbanismo",451,"Infraestrutura Urbana "
3570,27,"Desporto e Lazer",813,"Lazer"
14993,15,"Urbanismo",451,"Infraestrutura Urbana "
5679,15,"Urbanismo",451,"Infraestrutura Urbana "
3624,15,"Urbanismo",451,"Infraestrutura Urbana "
16659,15,"Urbanismo",451,"Infraestrutura Urbana "
3594,27,"Desporto e Lazer",812,"Desporto Comunitário"
11673,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
14075,15,"Urbanismo",451,"Infraestrutura Urbana "
5247,15,"Urbanismo",451,"Infraestrutura Urbana "
14344,15,"Urbanismo",451,"Infraestrutura Urbana "
10426,15,"Urbanismo",451,"Infraestrutura Urbana "
5315,15,"Urbanismo",451,"Infraestrutura Urbana "
5690,15,"Urbanismo",452,"Serviços Urbanos"
5690,25,"Energia",752,"Energia Elétrica"
20644,15,"Urbanismo",451,"Infraestrutura Urbana "
20644,15,"Urbanismo",452,"Serviços Urbanos"
20644,17,"Saneamento",511,"Saneamento Básico Rural"
20644,17,"Saneamento",512,"Saneamento Básico Urbano"
20644,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
20644,18,"Gestão Ambiental",542,"Controle Ambiental"
20644,18,"Gestão Ambiental",543,"Recuperação de Áreas Degradadas"
20644,18,"Gestão Ambiental",544,"Recursos Hídricos"
20644,18,"Gestão Ambiental",545,"Meteorologia"
20644,23,"Comércio e Serviços",691,"Promoção Comercial"
20644,23,"Comércio e Serviços",692,"Comercialização"
20644,23,"Comércio e Serviços",693,"Comércio Exterior"
20644,23,"Comércio e Serviços",694,"Serviços Financeiros"
20644,23,"Comércio e Serviços",695,"Turismo"
14396,11,"Trabalho",331,"Proteção e Benefícios ao Trabalhador"
13267,15,"Urbanismo",451,"Infraestrutura Urbana "
14425,27,"Desporto e Lazer",813,"Lazer"
3366,15,"Urbanismo",451,"Infraestrutura Urbana "
18353,26,"Transporte",782,"Transporte Rodoviário"
13098,15,"Urbanismo",451,"Infraestrutura Urbana "
14473,20,"Agricultura",608,"Promoção da Produção Agropecuária"
12992,15,"Urbanismo",451,"Infraestrutura Urbana "
16208,15,"Urbanismo",451,"Infraestrutura Urbana "
16208,15,"Urbanismo",452,"Serviços Urbanos"
16208,25,"Energia",752,"Energia Elétrica"
9718,15,"Urbanismo",451,"Infraestrutura Urbana "
31005,15,"Urbanismo",451,"Infraestrutura Urbana "
12138,15,"Urbanismo",451,"Infraestrutura Urbana "
12138,15,"Urbanismo",452,"Serviços Urbanos"
14506,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
24707,15,"Urbanismo",451,"Infraestrutura Urbana "
6807,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
17172,15,"Urbanismo",451,"Infraestrutura Urbana "
23687,27,"Desporto e Lazer",812,"Desporto Comunitário"
13193,20,"Agricultura",608,"Promoção da Produção Agropecuária"
30939,15,"Urbanismo",451,"Infraestrutura Urbana "
5012,15,"Urbanismo",451,"Infraestrutura Urbana "
14744,15,"Urbanismo",451,"Infraestrutura Urbana "
8784,12,"Educação",364,"Ensino Superior"
1243,15,"Urbanismo",451,"Infraestrutura Urbana "
5139,15,"Urbanismo",451,"Infraestrutura Urbana "
5139,10,"Saúde",301,"Atenção Básica"
13312,6,"Segurança Pública",181,"Policiamento"
13312,6,"Segurança Pública",182,"Defesa Civil"
13312,6,"Segurança Pública",183,"Informação e Inteligência"
13312,8,"Assistência Social",241,"Assistência ao Idoso"
13312,8,"Assistência Social",242,"Assistência ao Portador de Deficiência"
13312,8,"Assistência Social",243,"Assistência à Criança e ao Adolescente"
13312,8,"Assistência Social",244,"Assistência Comunitária"
13312,10,"Saúde",301,"Atenção Básica"
13312,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
13312,10,"Saúde",303,"Suporte Profilático e Terapêutico"
13312,10,"Saúde",304,"Vigilância Sanitária"
13312,10,"Saúde",305,"Vigilância Epidemiológica"
13312,10,"Saúde",306,"Alimentação e Nutrição"
13312,11,"Trabalho",331,"Proteção e Benefícios ao Trabalhador"
13312,11,"Trabalho",332,"Relações de Trabalho"
13312,11,"Trabalho",333,"Empregabilidade"
13312,11,"Trabalho",334,"Fomento ao Trabalho"
13312,12,"Educação",361,"Ensino Fundamental"
13312,12,"Educação",362,"Ensino Médio"
13312,12,"Educação",363,"Ensino Profissional"
13312,12,"Educação",364,"Ensino Superior"
13312,12,"Educação",365,"Educação Infantil"
13312,12,"Educação",366,"Educação de Jovens e Adultos"
13312,12,"Educação",367,"Educação Especial"
13312,12,"Educação",368,"Educação Básica"
13312,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
13312,13,"Cultura",392,"Difusão Cultural"
13312,14,"Direitos da Cidadania",421,"Custódia e Reintegração Social"
13312,14,"Direitos da Cidadania",422,"Direitos Individuais, Coletivos e Difusos"
13312,14,"Direitos da Cidadania",423,"Assistência aos Povos Indígenas"
13312,15,"Urbanismo",451,"Infraestrutura Urbana "
13312,15,"Urbanismo",452,"Serviços Urbanos"
13312,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
13312,16,"Habitação",481,"Habitação Rural"
13312,16,"Habitação",482,"Habitação Urbana"
13312,17,"Saneamento",511,"Saneamento Básico Rural"
13312,17,"Saneamento",512,"Saneamento Básico Urbano"
13312,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
13312,18,"Gestão Ambiental",542,"Controle Ambiental"
13312,18,"Gestão Ambiental",543,"Recuperação de Áreas Degradadas"
13312,18,"Gestão Ambiental",544,"Recursos Hídricos"
13312,18,"Gestão Ambiental",545,"Meteorologia"
13312,19,"Ciência e Tecnologia",571,"Desenvolvimento Científico"
13312,19,"Ciência e Tecnologia",572,"Desenvolvimento Tecnológico e Engenharia"
13312,19,"Ciência e Tecnologia",573,"Difusão do Conhecimento Científico e Tecnológico"
13312,20,"Agricultura",605,"Abastecimento"
13312,20,"Agricultura",606,"Extensão Rural"
13312,20,"Agricultura",607,"Irrigação"
13312,20,"Agricultura",608,"Promoção da Produção Agropecuária"
13312,20,"Agricultura",609,"Defesa Agropecuária"
13312,21,"Organização Agrária",631,"Reforma Agrária"
13312,21,"Organização Agrária",632,"Colonização"
13312,22,"Indústria",661,"Promoção Industrial"
13312,22,"Indústria",662,"Produção Industrial"
13312,22,"Indústria",663,"Mineração"
13312,22,"Indústria",664,"Propriedade Industrial"
13312,22,"Indústria",665,"Normalização e Qualidade"
13312,23,"Comércio e Serviços",691,"Promoção Comercial"
13312,23,"Comércio e Serviços",692,"Comercialização"
13312,23,"Comércio e Serviços",693,"Comércio Exterior"
13312,23,"Comércio e Serviços",694,"Serviços Financeiros"
13312,23,"Comércio e Serviços",695,"Turismo"
13312,25,"Energia",751,"Conservação de Energia"
13312,25,"Energia",752,"Energia Elétrica"
13312,25,"Energia",753,"Combustíveis Minerais"
13312,25,"Energia",754,"Biocombustíveis "
13312,26,"Transporte",781,"Transporte Aéreo"
13312,26,"Transporte",782,"Transporte Rodoviário"
13312,26,"Transporte",783,"Transporte Ferroviário"
13312,26,"Transporte",784,"Transporte Hidroviário"
13312,26,"Transporte",785,"Transportes Especiais"
13312,27,"Desporto e Lazer",811,"Desporto de Rendimento"
13312,27,"Desporto e Lazer",812,"Desporto Comunitário"
13312,27,"Desporto e Lazer",813,"Lazer"
3367,12,"Educação",365,"Educação Infantil"
3367,15,"Urbanismo",451,"Infraestrutura Urbana "
3367,20,"Agricultura",606,"Extensão Rural"
3367,27,"Desporto e Lazer",813,"Lazer"
14215,26,"Transporte",782,"Transporte Rodoviário"
15,15,"Urbanismo",451,"Infraestrutura Urbana "
5735,10,"Saúde",301,"Atenção Básica"
5735,15,"Urbanismo",451,"Infraestrutura Urbana "
5735,15,"Urbanismo",452,"Serviços Urbanos"
5735,20,"Agricultura",605,"Abastecimento"
5735,20,"Agricultura",607,"Irrigação"
5735,20,"Agricultura",608,"Promoção da Produção Agropecuária"
5735,25,"Energia",752,"Energia Elétrica"
5502,15,"Urbanismo",451,"Infraestrutura Urbana "
14410,10,"Saúde",301,"Atenção Básica"
14410,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
588,6,"Segurança Pública",183,"Informação e Inteligência"
588,10,"Saúde",301,"Atenção Básica"
588,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
588,10,"Saúde",303,"Suporte Profilático e Terapêutico"
588,10,"Saúde",305,"Vigilância Epidemiológica"
588,12,"Educação",364,"Ensino Superior"
588,12,"Educação",365,"Educação Infantil"
588,12,"Educação",367,"Educação Especial"
588,13,"Cultura",392,"Difusão Cultural"
588,15,"Urbanismo",451,"Infraestrutura Urbana "
588,15,"Urbanismo",452,"Serviços Urbanos"
588,16,"Habitação",482,"Habitação Urbana"
588,17,"Saneamento",511,"Saneamento Básico Rural"
588,17,"Saneamento",512,"Saneamento Básico Urbano"
588,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
588,18,"Gestão Ambiental",544,"Recursos Hídricos"
588,20,"Agricultura",605,"Abastecimento"
588,20,"Agricultura",606,"Extensão Rural"
588,20,"Agricultura",608,"Promoção da Produção Agropecuária"
588,26,"Transporte",782,"Transporte Rodoviário"
588,27,"Desporto e Lazer",812,"Desporto Comunitário"
588,27,"Desporto e Lazer",813,"Lazer"
17196,15,"Urbanismo",451,"Infraestrutura Urbana "
31588,15,"Urbanismo",451,"Infraestrutura Urbana "
31588,17,"Saneamento",512,"Saneamento Básico Urbano"
12193,15,"Urbanismo",451,"Infraestrutura Urbana "
23121,15,"Urbanismo",451,"Infraestrutura Urbana "
23121,26,"Transporte",782,"Transporte Rodoviário"
31434,15,"Urbanismo",451,"Infraestrutura Urbana "
10551,13,"Cultura",392,"Difusão Cultural"
10551,15,"Urbanismo",452,"Serviços Urbanos"
4027,15,"Urbanismo",451,"Infraestrutura Urbana "
4027,17,"Saneamento",512,"Saneamento Básico Urbano"
4027,26,"Transporte",782,"Transporte Rodoviário"
1728,15,"Urbanismo",451,"Infraestrutura Urbana "
9681,15,"Urbanismo",452,"Serviços Urbanos"
3056,15,"Urbanismo",451,"Infraestrutura Urbana "
11942,27,"Desporto e Lazer",812,"Desporto Comunitário"
1330,20,"Agricultura",608,"Promoção da Produção Agropecuária"
20965,15,"Urbanismo",451,"Infraestrutura Urbana "
4397,15,"Urbanismo",451,"Infraestrutura Urbana "
11462,15,"Urbanismo",451,"Infraestrutura Urbana "
12362,15,"Urbanismo",451,"Infraestrutura Urbana "
245,15,"Urbanismo",451,"Infraestrutura Urbana "
656,15,"Urbanismo",451,"Infraestrutura Urbana "
656,15,"Urbanismo",452,"Serviços Urbanos"
369,15,"Urbanismo",451,"Infraestrutura Urbana "
2706,13,"Cultura",392,"Difusão Cultural"
2706,15,"Urbanismo",451,"Infraestrutura Urbana "
13986,12,"Educação",361,"Ensino Fundamental"
4247,15,"Urbanismo",451,"Infraestrutura Urbana "
17,15,"Urbanismo",451,"Infraestrutura Urbana "
20934,15,"Urbanismo",451,"Infraestrutura Urbana "
20934,15,"Urbanismo",452,"Serviços Urbanos"
1996,27,"Desporto e Lazer",813,"Lazer"
14786,15,"Urbanismo",451,"Infraestrutura Urbana "
13000,15,"Urbanismo",451,"Infraestrutura Urbana "
9047,15,"Urbanismo",451,"Infraestrutura Urbana "
9611,15,"Urbanismo",451,"Infraestrutura Urbana "
30768,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
30768,15,"Urbanismo",451,"Infraestrutura Urbana "
10742,15,"Urbanismo",451,"Infraestrutura Urbana "
17380,27,"Desporto e Lazer",813,"Lazer"
9213,15,"Urbanismo",451,"Infraestrutura Urbana "
15009,15,"Urbanismo",451,"Infraestrutura Urbana "
32453,15,"Urbanismo",451,"Infraestrutura Urbana "
31,15,"Urbanismo",451,"Infraestrutura Urbana "
5789,20,"Agricultura",608,"Promoção da Produção Agropecuária"
3794,17,"Saneamento",512,"Saneamento Básico Urbano"
3794,15,"Urbanismo",451,"Infraestrutura Urbana "
3794,15,"Urbanismo",452,"Serviços Urbanos"
4221,15,"Urbanismo",451,"Infraestrutura Urbana "
4221,26,"Transporte",782,"Transporte Rodoviário"
947,20,"Agricultura",608,"Promoção da Produção Agropecuária"
1293,15,"Urbanismo",451,"Infraestrutura Urbana "
1293,20,"Agricultura",608,"Promoção da Produção Agropecuária"
18204,20,"Agricultura",608,"Promoção da Produção Agropecuária"
9269,20,"Agricultura",608,"Promoção da Produção Agropecuária"
14929,19,"Ciência e Tecnologia",572,"Desenvolvimento Tecnológico e Engenharia"
14930,12,"Educação",362,"Ensino Médio"
14927,20,"Agricultura",608,"Promoção da Produção Agropecuária"
14928,27,"Desporto e Lazer",812,"Desporto Comunitário"
3863,15,"Urbanismo",451,"Infraestrutura Urbana "
8763,20,"Agricultura",608,"Promoção da Produção Agropecuária"
3718,15,"Urbanismo",451,"Infraestrutura Urbana "
3563,20,"Agricultura",608,"Promoção da Produção Agropecuária"
582,8,"Assistência Social",244,"Assistência Comunitária"
2046,27,"Desporto e Lazer",813,"Lazer"
14962,27,"Desporto e Lazer",812,"Desporto Comunitário"
696,15,"Urbanismo",451,"Infraestrutura Urbana "
1713,15,"Urbanismo",452,"Serviços Urbanos"
1713,27,"Desporto e Lazer",813,"Lazer"
5610,15,"Urbanismo",451,"Infraestrutura Urbana "
7523,15,"Urbanismo",451,"Infraestrutura Urbana "
1881,15,"Urbanismo",451,"Infraestrutura Urbana "
1881,15,"Urbanismo",452,"Serviços Urbanos"
10410,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
10163,15,"Urbanismo",451,"Infraestrutura Urbana "
10163,15,"Urbanismo",452,"Serviços Urbanos"
10163,17,"Saneamento",512,"Saneamento Básico Urbano"
9071,6,"Segurança Pública",181,"Policiamento"
9079,6,"Segurança Pública",182,"Defesa Civil"
9093,6,"Segurança Pública",181,"Policiamento"
1160,15,"Urbanismo",451,"Infraestrutura Urbana "
10175,26,"Transporte",782,"Transporte Rodoviário"
13081,15,"Urbanismo",451,"Infraestrutura Urbana "
30972,15,"Urbanismo",451,"Infraestrutura Urbana "
13730,12,"Educação",361,"Ensino Fundamental"
9705,15,"Urbanismo",451,"Infraestrutura Urbana "
18981,15,"Urbanismo",451,"Infraestrutura Urbana "
13305,14,"Direitos da Cidadania",423,"Assistência aos Povos Indígenas"
12843,20,"Agricultura",608,"Promoção da Produção Agropecuária"
30986,15,"Urbanismo",451,"Infraestrutura Urbana "
10208,15,"Urbanismo",451,"Infraestrutura Urbana "
3895,15,"Urbanismo",451,"Infraestrutura Urbana "
2593,15,"Urbanismo",451,"Infraestrutura Urbana "
14474,15,"Urbanismo",451,"Infraestrutura Urbana "
26714,15,"Urbanismo",452,"Serviços Urbanos"
3856,20,"Agricultura",608,"Promoção da Produção Agropecuária"
5915,15,"Urbanismo",452,"Serviços Urbanos"
12631,20,"Agricultura",608,"Promoção da Produção Agropecuária"
9565,20,"Agricultura",608,"Promoção da Produção Agropecuária"
13686,15,"Urbanismo",451,"Infraestrutura Urbana "
10332,15,"Urbanismo",452,"Serviços Urbanos"
12577,25,"Energia",752,"Energia Elétrica"
12921,15,"Urbanismo",451,"Infraestrutura Urbana "
1597,15,"Urbanismo",451,"Infraestrutura Urbana "
1597,15,"Urbanismo",452,"Serviços Urbanos"
1597,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
1597,17,"Saneamento",511,"Saneamento Básico Rural"
1597,17,"Saneamento",512,"Saneamento Básico Urbano"
11235,15,"Urbanismo",451,"Infraestrutura Urbana "
21220,27,"Desporto e Lazer",812,"Desporto Comunitário"
14804,15,"Urbanismo",451,"Infraestrutura Urbana "
17298,12,"Educação",367,"Educação Especial"
2399,15,"Urbanismo",451,"Infraestrutura Urbana "
1644,12,"Educação",368,"Educação Básica"
30255,20,"Agricultura",608,"Promoção da Produção Agropecuária"
1488,15,"Urbanismo",451,"Infraestrutura Urbana "
10606,15,"Urbanismo",451,"Infraestrutura Urbana "
9603,15,"Urbanismo",451,"Infraestrutura Urbana "
4846,15,"Urbanismo",451,"Infraestrutura Urbana "
17710,20,"Agricultura",607,"Irrigação"
357,15,"Urbanismo",451,"Infraestrutura Urbana "
8666,15,"Urbanismo",451,"Infraestrutura Urbana "
1209,15,"Urbanismo",451,"Infraestrutura Urbana "
23319,10,"Saúde",301,"Atenção Básica"
13310,15,"Urbanismo",451,"Infraestrutura Urbana "
9592,15,"Urbanismo",451,"Infraestrutura Urbana "
4416,15,"Urbanismo",451,"Infraestrutura Urbana "
2504,26,"Transporte",782,"Transporte Rodoviário"
13758,15,"Urbanismo",451,"Infraestrutura Urbana "
23672,15,"Urbanismo",451,"Infraestrutura Urbana "
370,15,"Urbanismo",451,"Infraestrutura Urbana "
10806,23,"Comércio e Serviços",695,"Turismo"
11016,15,"Urbanismo",451,"Infraestrutura Urbana "
12627,10,"Saúde",301,"Atenção Básica"
3864,15,"Urbanismo",452,"Serviços Urbanos"
12144,20,"Agricultura",605,"Abastecimento"
3781,10,"Saúde",301,"Atenção Básica"
42,15,"Urbanismo",451,"Infraestrutura Urbana "
3932,15,"Urbanismo",451,"Infraestrutura Urbana "
28680,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
1607,15,"Urbanismo",452,"Serviços Urbanos"
30606,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
3860,27,"Desporto e Lazer",812,"Desporto Comunitário"
12786,15,"Urbanismo",451,"Infraestrutura Urbana "
7813,20,"Agricultura",605,"Abastecimento"
2561,15,"Urbanismo",451,"Infraestrutura Urbana "
1364,15,"Urbanismo",451,"Infraestrutura Urbana "
21926,15,"Urbanismo",451,"Infraestrutura Urbana "
15935,15,"Urbanismo",451,"Infraestrutura Urbana "
36148,27,"Desporto e Lazer",812,"Desporto Comunitário"
3851,15,"Urbanismo",451,"Infraestrutura Urbana "
5415,23,"Comércio e Serviços",695,"Turismo"
15643,27,"Desporto e Lazer",812,"Desporto Comunitário"
12830,26,"Transporte",782,"Transporte Rodoviário"
21807,20,"Agricultura",608,"Promoção da Produção Agropecuária"
18372,10,"Saúde",301,"Atenção Básica"
3849,23,"Comércio e Serviços",695,"Turismo"
29206,15,"Urbanismo",451,"Infraestrutura Urbana "
10654,26,"Transporte",782,"Transporte Rodoviário"
12630,15,"Urbanismo",451,"Infraestrutura Urbana "
1558,15,"Urbanismo",451,"Infraestrutura Urbana "
18235,12,"Educação",368,"Educação Básica"
267,20,"Agricultura",606,"Extensão Rural"
29047,23,"Comércio e Serviços",695,"Turismo"
27175,15,"Urbanismo",451,"Infraestrutura Urbana "
13719,15,"Urbanismo",451,"Infraestrutura Urbana "
20178,15,"Urbanismo",451,"Infraestrutura Urbana "
23555,15,"Urbanismo",451,"Infraestrutura Urbana "
23555,26,"Transporte",782,"Transporte Rodoviário"
19201,15,"Urbanismo",451,"Infraestrutura Urbana "
9053,15,"Urbanismo",451,"Infraestrutura Urbana "
2428,27,"Desporto e Lazer",812,"Desporto Comunitário"
19896,15,"Urbanismo",451,"Infraestrutura Urbana "
16253,15,"Urbanismo",451,"Infraestrutura Urbana "
10744,15,"Urbanismo",451,"Infraestrutura Urbana "
15879,15,"Urbanismo",451,"Infraestrutura Urbana "
11370,10,"Saúde",301,"Atenção Básica"
16065,27,"Desporto e Lazer",813,"Lazer"
30652,15,"Urbanismo",451,"Infraestrutura Urbana "
21219,20,"Agricultura",608,"Promoção da Produção Agropecuária"
870,20,"Agricultura",608,"Promoção da Produção Agropecuária"
5321,12,"Educação",365,"Educação Infantil"
10942,10,"Saúde",305,"Vigilância Epidemiológica"
18096,15,"Urbanismo",451,"Infraestrutura Urbana "
2818,26,"Transporte",782,"Transporte Rodoviário"
17251,15,"Urbanismo",451,"Infraestrutura Urbana "
14056,15,"Urbanismo",451,"Infraestrutura Urbana "
21519,15,"Urbanismo",451,"Infraestrutura Urbana "
10976,26,"Transporte",782,"Transporte Rodoviário"
7402,20,"Agricultura",608,"Promoção da Produção Agropecuária"
3834,23,"Comércio e Serviços",695,"Turismo"
19636,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
5273,10,"Saúde",301,"Atenção Básica"
12857,15,"Urbanismo",451,"Infraestrutura Urbana "
9712,15,"Urbanismo",451,"Infraestrutura Urbana "
9704,15,"Urbanismo",451,"Infraestrutura Urbana "
17318,15,"Urbanismo",452,"Serviços Urbanos"
3360,12,"Educação",361,"Ensino Fundamental"
