"id_plano_trabalho_analise","codigo_siorg_orgao_analise_pt","nome_orgao_analise_pt","situacao_planejamento_pt","situacao_parecer_analise_pt","texto_parecer_analise_pt","situacao_analise_pt","data_analise_pt","valor_reprovado_analise_pt","id_plano_trabalho"
152644,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Não se aplica","O objeto/finalidade/metas não se aplica à Ações de Proteção e Defesa Civil - Sedec/MIDR","Concluída","2025-11-14T10:40:02.423797",,44342
152830,308798,"Ministério das Cidades","APROVADO","Não se aplica","Cabe registrar que NENHUMA DAS METAS REGISTRADAS É DE COMPETÊNCIA DESTE MCID.
*As Metas foram analisadas em conformidade com as orientações contidas nas IN/TCU nº 93, de 17/01/2024 e PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.
","Concluída","2025-11-14T11:59:55.457374",,44342
154224,235881,"Ministério da Justiça e Segurança Pública","APROVADO","Aprovar Plano de Trabalho","CONCLUSÃO

Ante o exposto e de acordo com as informações disponíveis, conclui-se que o plano de trabalho apresenta evidências de conformidade com o disposto no Art. 2º, §3º Lei Complementar n.º 210, de 29 de janeiro de 2024 e ao Art. 5º, §1º, Inciso I, Alíneas ""a"" a ""g"", da Portaria Conjunta MGI/MF n.º 15, de 28 de julho de 2025. Com isso, considera-se que o plano de trabalho encontra-se APROVADO, nos termos da legislação aplicável, não se identificando óbices para o regular prosseguimento da proposta.

Ademais, a necessidade de que a execução dos recursos observe integralmente os princípios da legalidade, da impessoalidade, da eficiência e da transparência, bem como os mecanismos de controle social e institucional previstos nos normativos vigentes, inclusive em relação aos procedimentos licitatórios que serão realizados.

Ressalta-se ainda que, este Parecer não contempla a análise quanto ao cumprimento da aplicação mínima obrigatória de 70% (setenta por cento) em despesas de capital nas transferências especiais por autor, conforme disposto no Art. 11 da Portaria Conjunta MGI/MF n.º 15, de 28 de julho de 2025, tendo em vista a atribuição avocada pelo Ministério da Gestão e da Inovação em Serviços Públicos–MGI, na qualidade de órgão central do Sistema de Planejamento e de Orçamento Federal–SPOF, conforme tratativas anteriores.","Concluída","2025-11-14T22:20:49.819912",,44342
154290,304,"Ministério da Saúde","APROVADO","Aprovar Plano de Trabalho","PARECER TÉCNICO Nº 686/2025-CGURG/DAHUD/SAES/MS","Concluída","2025-11-14T23:59:25.759283",,46467
152908,235881,"Ministério da Justiça e Segurança Pública","APROVADO","Aprovar Plano de Trabalho","Aprova-se conforme NOTA TÉCNICA Nº 283/2025/SEMAT/COATP/DIRPP/SENAPPEN/MJ e PARECER Nº 419/2025/ATE/COAM/CGSUSP/DSUSP/SENASP, constante no processo Sei de número 08016.027581/2025-26 e 08020.011657/2025-32, respectivamente.

","Concluída","2025-12-01T12:13:45.251796",,46004
155344,308798,"Ministério das Cidades","ENVIADO_PARA_ANALISE","Não se aplica","Este OBJETO NÃO possui metas aferidas á áreas de atuação do Ministério das Cidades
","Em elaboração","2025-12-17T18:25:44.022305",,45436
155347,2207,"Fundação Nacional de Saúde","ENVIADO_PARA_ANALISE","Não se aplica","O plano de ação apresentado não se enquadra nas ações orçamentárias da Fundação Nacional de Saúde - FUNASA e a meta apresentada no Plano de trabalho não faz correspondência com a área de atuação ou com as competências institucionais desta Fundação.","Em elaboração","2025-12-17T18:27:55.14433",,45436
153849,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Não se aplica","Por se tratar de matéria aprovada por outro órgão, não se aplica ao Ministério da Integração e Desenvolvimento Regional – MIDR.","Concluída","2025-11-14T18:38:58.449509",,45869
154216,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Aprovado em conformidade com o normativo vigente","Concluída","2025-11-14T22:09:04.930799",,45869
154684,304,"Ministério da Saúde","APROVADO","Aprovar Plano de Trabalho","Nesses termos, e restrito às informações contidas no plano de trabalho, na Plataforma Transfergov.br, essa área técnica verificou que de acordo com o art. 3º da Portaria Conjunta MGI/MF n°. 15, de 28 de julho de 2025, recomenda-se a APROVAÇÃO. 

Dessa forma, constata-se que todos os requisitos exigidos foram devidamente atendidos, não havendo impedimentos para a continuidade do processo e a consequente transferência dos recursos aos beneficiários. 

 Ressalta-se que a análise realizada não contempla a apreciação do custo/valor apresentado, observou-se exclusivamente os requisitos meritórios. 

 Salienta-se que compete ao beneficiário garantir os recursos humanos e de infraestrutura necessários à execução do objeto, de forma a permitir o alcance do objeto proposto, em conformidade com a legislação vigente e as informações constantes no plano de trabalho. 

 Esclarecemos que atuação do Ministério se limita à análise do Plano de Ação apresentado pelo beneficiário, exclusivamente para verificar o seu enquadramento às políticas públicas do Ministério. Não cabe ao órgão setorial acompanhar a execução dos recursos ou intervir na forma como são utilizados, sendo essa atribuição do próprio beneficiário e dos órgãos de controle competentes. 

 Dessa forma, o beneficiário assume total responsabilidade pela correta utilização dos recursos, devendo assegurar que sua aplicação esteja em conformidade com a legislação vigente. Também é de sua exclusiva responsabilidade a prestação de contas aos órgãos de controle e a adoção das medidas necessárias para evitar qualquer irregularidade. 

 Caso ocorra o uso indevido dos valores, eventuais sanções, penalidades ou exigências de devolução de recursos serão direcionadas ao beneficiário, não cabendo o Ministério da Saúde qualquer responsabilidade sobre esses aspectos. ","Concluída","2025-12-03T11:32:54.079472",,44401
147616,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","- Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-11-05T14:34:32.404747",,45338
154331,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Não se aplica","O objeto não se aplica as ações deste MIDR.
","Concluída","2025-12-01T09:07:03.442223",,44464
154858,308796,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome","APROVADO","Aprovar Plano de Trabalho","PARECER DE RECOMENDAÇÃO nº 929 – TRANSFERÊNCIAS ESPECIAIS","Concluída","2025-12-04T15:54:53.514923",,44464
152906,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Aprova-se o presente Plano de Trabalho, em conformidade com a Portaria Conjunta MF/MGI nº 15/2025, atestando a clareza do objeto, a definição das metas e o atendimento às normas de execução e transparência previstas.","Concluída","2025-11-14T12:45:54.687728",,45795
154218,253,"Fundo Nacional de Desenvolvimento da Educação","APROVADO","Aprovar Plano de Trabalho","PARECER SETORIAL DE APROVAÇÃO (FNDE) Referência: Plano de Ação Nº 09032025-2-086952 – Transferência Especial – Emenda Parlamentar 202537050006-LUCIANO DUCCI. Beneficiário: MUNICÍPIO DE COLOMBO (PR). Objeto: Aquisição de Material Esportivo (Custeio). Valor: R$ 297.000,00.

I. Introdução
O presente Parecer visa analisar o Plano de Trabalho Nº 09032025-2-086952, apresentado pelo MUNICÍPIO DE COLOMBO/PR, referente à execução de recursos provenientes de Emenda Parlamentar na modalidade Transferência Especial, conforme estabelecido pela Portaria Conjunta MF/MGI Nº 15, de 28 de julho de 2025.
Compete a este Órgão Setorial do Sigpar, conforme disposto no Art. 6º da referida Portaria, avaliar o plano de trabalho de forma objetiva, verificando o correto preenchimento conforme o Art. 5º, § 1º, inciso I.
II. Análise de Conformidade e Cumprimento de Requisitos
A análise documental demonstrou que o Plano de Trabalho cumpre os requisitos formais e materiais exigidos pela Portaria Conjunta MF/MGI Nº 15/2025:
1. Compatibilidade e Finalidade: O objeto de execução é a aquisição de Material Esportivo (Custeio), o qual está vinculado às Finalidades 12-Educação / 36-Ensino Fundamental. O investimento na área de Educação Básica (Ensino Fundamental) é compatível com a competência finalística do Fundo Nacional de Desenvolvimento da Educação (FNDE).
2. Detalhe das Metas Mensuráveis: A entidade beneficiária apresentou o detalhamento das metas (43 metas) de forma minuciosa, cumprindo o disposto no Art. 5º, § 1º, inciso I, alínea “b”, que exige a indicação de metas mensuráveis referentes ao valor total do plano de trabalho.
    ◦ As metas discriminam os objetos a serem adquiridos (e.g., Bola de voleibol, Troféu MDF, Tatame em EVA).
    ◦ Foram especificadas as quantidades (QTD/UN) e os valores de custeio individualizados para cada item (e.g., 250 Bolas de voleibol no valor de R99.750,00;6000MedalhasnovalordeR 51.000,00).
    ◦ O prazo de execução estabelecido é de 36 meses.
3. Observância Orçamentária e Restrições de Despesa:
    ◦ O recurso foi indicado no orçamento próprio do beneficiário, classificando a despesa na Função 0012-Educação e Subfunção 0361-Ensino Fundamental.
    ◦ O gestor declarou formalmente que os recursos não serão utilizados para pagamento de despesas com pessoal e encargos sociais, ou encargos referentes ao serviço da dívida. Esta declaração atende ao disposto no Art. 5º, § 1º, I, ""d"" e Art. 18, parágrafo único, da Portaria Conjunta.
4. Transparência e Controle: Foram fornecidos os dados bancários e o e-mail do conselho local/instância de controle social (conselhomunicipal@educacao.colombo.pr.gov.br) para notificação automática, conforme exigido pelo Art. 5º, § 1º, I, ""g"".
III. Conclusão
Diante do exposto, verifica-se que o MUNICÍPIO DE COLOMBO cumpriu integralmente o disposto no Art. 5º, § 1º, inciso I, da Portaria Conjunta MF/MGI Nº 15/2025, apresentando todas as informações necessárias de forma detalhada e objetiva, incluindo metas, quantidades e valores que totalizam o montante da transferência especial.
Pelo exposto, este órgão setorial insere PARECER CONCLUSIVO PELA APROVAÇÃO do Plano de Trabalho Nº 09032025-2-086952 no Transferegov.br.
","Concluída","2025-11-14T22:13:31.092959",,45744
147661,304,"Ministério da Saúde","EM_COMPLEMENTACAO","Solicitar Complementação","Em análise ao Plano de Trabalho apresentado para execução da Emenda Especial, verificou-se que não foram atendidos requisitos obrigatórios previstos na Portaria Conjunta MF/MGI nº 15, de 28 de julho de 2025, na Lei nº 8.080, de 19 de setembro de 1990, bem como em demais normativas aplicáveis ao planejamento e execução de ações no âmbito do Sistema Único de Saúde (SUS). 
Diante disso, solicita-se ao proponente a realização dos devidos ajustes, conforme os pontos a seguir: 
1 . Classificação Orçamentária de Despesa: indicar a classificação orçamentária compatível com o objeto da proposta. Ressalta-se que a ação orçamentária deve refletir a correta alocação dos recursos no orçamento do ente beneficiário. 

O objeto de execução dado foi CONSTRUÇÃO DE UBS e recurso de INVESTIMENTO, na resolução CIB também cita CONSTRUÇÃO, po´rém no plano de trabalho o município alega REFORMA em uma UBS já existente, inclusive com CNES válido.  O objeto de reforma é considerado recurso de CUSTEIO.  

O não atendimento integral dos pontos acima poderá implicar na impossibilidade de prosseguimento da análise, conforme dispõe a legislação vigente.  
Para dúvidas relacionadas às adequações solicitadas, o proponente deverá contatar a Secretaria de Atenção Primária à Saúde (SAPS/MS) por meio de resposta à presente diligência no sistema Transferegov.br. 
APÓS REALIZAR A ADEQUAÇÃO SOLICITADA, FINALIZAR A PROPOSTA ATÉ 07/11/2025. 


","Concluída","2025-11-05T15:26:52.060888",,44546
147026,308799,"Ministério da Integração e do Desenvolvimento Regional","EM_COMPLEMENTACAO","Não se aplica","Não se aplica, considerando que o objeto na aba Dados Básico foi direcionado ao Ministério das Cidades.","Concluída","2025-11-04T09:58:03.894664",,45371
151184,308798,"Ministério das Cidades","EM_COMPLEMENTACAO","Solicitar Complementação","- Valor para categoria investimento abaixo do mínimo permitido normativamente de R$ 396.000. Adequar a categoria de investimento para custeio, com a respectiva alteração de objeto ou adequar ao valor mínimo para investimento.","Concluída","2025-11-12T17:05:45.831713",,45371
154102,2207,"Fundação Nacional de Saúde","APROVADO","Não se aplica","Não se aplica. Tratativas e análise técnica do Plano de Trabalho estão sendo conduzidas exclusivamente pelo Ministério das Cidades.","Concluída","2025-11-14T20:44:28.069219",,45806
154221,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","O presente parecer restringe-se à análise das Metas 1 (Sistema de Abastecimento de Água - Sítio Tanga - Distrito de Riacho Verde - Adutora), Meta 2 (Sistema de Abastecimento de Água - Sítio Tanga - Distrito de Riacho Verde ETA - Estação de Tratamento de Água), Meta 3 ( Sistema de Abastecimento de Água - Sítio Brejo - Distrito de Naraniu - Adutora), Meta 4 (Sistema de Abastecimento de Água - Sítio Brejo - Distrito de Naraniu - Distribuição), Meta 5 (Sistema de Abastecimento de Água - Sítio Brejo - Distrito de Naraniu - Reservatório), Meta 6 (Sistema de Abastecimento de Água - Sítio Altos das Panelas - Adutora), Meta 7 (Sistema de Abastecimento de Água - Sítio Altos das Panelas - Rede de Distribuição) e Meta 8 (Sistema de Abastecimento de Água - Sítio Altos das Panelas - Reservatório), com a construção de uma Estação de Tratamento no município de Canto do Buriti), cuja avaliação foi realizada em estrita observância ao art. 5º da Portaria Conjunta MGI/MF nº 15/2025, de 28 de julho de 2025.
Após análise, informamos que o Plano de Ação apresentado atende aos critérios estabelecidos na referida Portaria e, portanto, a equipe técnica recomenda a aprovação do presente Plano de ação.
Ressalta-se, contudo, a necessidade de atendimento aos limites de destinação de verbas para custeio estabelecidos no Art. 166-A da Constituição Federal, devendo tal condição ser rigorosamente observada na execução do Plano.","Concluída","2025-11-14T22:17:18.718416",,45806
154226,253,"Fundo Nacional de Desenvolvimento da Educação","APROVADO","Aprovar Plano de Trabalho","PARECER CONCLUSIVO – APROVAÇÃO DE PLANO DE TRABALHO
Referência: Avaliação de Plano de Trabalho de Transferência Especial (Emenda Parlamentar 202540830011 - VANDERLAN CARDOSO).
Beneficiário: Município de Brazabrantes (GO).
Objeto: 014 - Adquirir Material Escolar (Custeio).
Valor Total: R$ 198.000,00 (Custeio).

O presente Parecer é emitido pelo Órgão Setorial competente, em observância ao disposto no Art. 6º e Art. 7º da Portaria Conjunta MF/MGI Nº 15, de 28 de julho de 2025. Compete ao órgão setorial do Sistema de Gestão de Parcerias da União - Sigpar avaliar o Plano de Trabalho de forma objetiva, abrangendo o correto preenchimento conforme o Art. 5º, § 1º, inciso I da referida Portaria.
ANÁLISE E CUMPRIMENTO DOS REQUISITOS REGULAMENTARES:
O Plano de Trabalho nº 09032025-2-087012, apresentado pelo Município de Brazabrantes, encontra-se com a situação ""Enviado para análise"", e a avaliação objetiva constatou o cumprimento dos requisitos mandatórios:
1. Detalhe das Metas e Especificações: O beneficiário apresentou detalhamento completo das metas, conforme exigido para um preenchimento correto do Plano de Trabalho (Art. 5º, § 1º, inciso I, alínea 'b'). Foram especificadas 8 metas mensuráveis, detalhando o objeto, quantidade, unidade, prazo (36 meses) e custo unitário/total para cada item, totalizando R$ 198.000,00.
    ◦ Exemplos de metas detalhadas incluem: Livros Paradidáticos (500/UN, R40.000,00),∗∗KITS PEDAGÓGICOS MULTIMÍDIA∗∗(10/UN,R 50.000,00), Jogos Educativos Diversos (200/UN, R24.000,00)e∗∗KitsdeEquipamentosEsportivos∗∗(250/UN,R 50.000,00), entre outros.
2. Ação Orçamentária e Compatibilidade: Foi indicada a classificação orçamentária no orçamento próprio do beneficiário (12.361.1319.1.044 - 4.4.90.52.00). A finalidade (""Educação Básica/Ensino Médio"") e o objeto (""Adquirir Material Escolar"") são compatíveis com a área de competência do executor.
3. Vedações: O ente beneficiário declarou que os recursos não serão utilizados para despesas com pessoal e serviço da dívida, atendendo ao disposto no Art. 5º, § 1º, inciso I, alínea 'd', e reforçando a vedação estabelecida no Art. 18, parágrafo único.
4. Transparência e Controle: Foram informados os e-mails dos conselhos locais/instâncias de controle social e do Tribunal de Contas (ouvidoria@tcmgo.tc.br e camarabraza2017@gmail.com), conforme o Art. 5º, § 1º, inciso I, alínea 'g'.
CONCLUSÃO:
Considerando que o Plano de Trabalho apresentado cumpre objetivamente todos os requisitos formais e materiais exigidos pelo Art. 5º, § 1º, inciso I da Portaria Conjunta MF/MGI Nº 15/2025, o Órgão Setorial responsável insere parecer conclusivo pela aprovação.
A aprovação permite o prosseguimento do processo de execução orçamentária e financeira da transferência especial.","Concluída","2025-11-14T22:24:13.197831",,46323
150338,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","O presente parecer restringe-se à análise da Meta, qual seja, custeio de coleta de resíduos sólidos urbanos do Município de Marcionílio Souza - BA, cuja avaliação foi realizada em estrita observância ao art. 5º da Portaria Conjunta MGI/MF nº 15/2025, de 28 de julho de 2025, bem como a Nota nº 01192/2025/CONJUR-MCID/CGU/AGU. Após análise, informamos que o Plano de Ação apresentado atende aos critérios estabelecidos na referida Portaria e, portanto, a equipe técnica recomenda a aprovação do presente Plano de ação.
","Concluída","2025-11-11T17:23:45.700646",,44112
150695,308796,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome","APROVADO","Aprovar Plano de Trabalho","PARECER DE RECOMENDAÇÃO Nº 701 – TRANSFERÊNCIAS ESPECIAIS","Concluída","2025-11-12T11:08:25.839672",,45257
151180,308796,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome","APROVADO","Aprovar Plano de Trabalho","PARECER DE RECOMENDAÇÃO Nº 801 – TRANSFERÊNCIAS ESPECIAIS","Concluída","2025-11-12T17:02:19.966719",,46457
153957,304,"Ministério da Saúde","APROVADO","Aprovar Plano de Trabalho","Conforme Parecer Técnico nº 224/2025-SAES/GAB/SAES/MS. ","Concluída","2025-11-14T19:11:15.503884",,44924
154233,1927,"Ministério do Meio Ambiente","APROVADO","Aprovar Plano de Trabalho","Após analise, foi identificado o atendimento as solicitação de ajustes/complementação.","Concluída","2025-11-14T22:37:21.58117",,46169
154209,308821,"Ministério da Cultura","APROVADO","Aprovar Plano de Trabalho","Após verificação do Objeto de Execução; Detalhamento do Objeto de Execução; da Meta constante do Plano de Trabalho, tanto quanto, dos documentos anexados ao mesmo, expressa-se o entendimento que se coadunam com a Finalidade: Função - 13-Cultura, ensejando, consequentemente, a Aprovação do Plano de Trabalho.","Concluída","2025-11-14T22:02:59.713598",,46982
154235,2045,"Instituto do Patrimônio Histórico e Artístico Nacional","APROVADO","Aprovar Plano de Trabalho","2. CHECKLIST DE ANÁLISE  

2.1. A análise foi baseada nas informações inseridas pelo proponente na Plataforma Transferegov.br, módulo Transferências Especiais, conforme itens de verificação a seguir:  

 

 PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025 e INSTRUÇÃO NORMATIVA TCU Nº 93, DE 17 DE JANEIRO DE 2024

 1. Plano de Trabalho preenchido com: 

 a) Vinculação correta entre a finalidade indicada pelo beneficiário e o objeto da emenda;  

 Função 13 - Cultura/Subfunção 391-Patrimônio Histórico, Artístico e Arqueológico

(  X) SIM 

(   ) NÃO 

 b) Metas mensuráveis referentes ao valor total do plano de trabalho;  

 OBSERVAÇÃO: Uma meta é mensurável quando é possível quantificar ou avaliar o seu progresso, de forma a saber se foi atingida. 

(  x ) SIM

(  ) NÃO 

 c) Indicação da ação orçamentária para alocação do recurso no orçamento do ente beneficiário; 

( x ) SIM

(   ) NÃO 

 d) Declaração de que os recursos não serão usados para despesas com pessoal (ativos, inativos, pensionistas) e encargos da dívida; 

( x ) SIM

(   ) NÃO 

 e) O prazo de execução do plano de trabalho, observando os limites estabelecidos no art. 22; Art. 22. Os entes beneficiados observarão os prazos dispostos na Instrução Normativa TCU nº 93, de 17 de janeiro de 2024, ou outra que vier substituí-la, para a execução dos recursos recebidos. Foram obedecidos os prazos de execução previstos no art. 4º? I - 36 meses, para transferências até R$ 2.500.000,00; II - 48 meses, para transferências acima de R$ 2.500.000,00 até R$ 5.000.000,00; ou III - 60 meses, para transferências acima de R$ 5.000.000,00 

Atribuição do prazo de execução é feita de forma automática pelo Sistema.

 f) Compatibilidade do objeto do plano de trabalho com as competências do executor da transferência;

( x ) SIM 

(   ) NÃO 

 g) E-mails dos conselhos locais, instâncias de controle social e tribunais de contas para notificação automática. 

( x  ) SIM

(   ) NÃO 

 2. Indicação do banco e agência para movimentação dos recursos a serem repassados; 

( x ) SIM

(   ) NÃO 

 3. Informação dos e-mails institucionais da Câmara Municipal, Assembleia Legislativa ou Câmara Legislativa conforme o ente beneficiário. 

(  x ) SIM

(  ) NÃO 

 

3.0 CONCLUSÃO  

3.1. Após análise do Plano de Trabalho, cadastrada na Plataforma Transferegov.br, de acordo com o art. 7º da Portaria Conjunta MF/MGI nº 15, de 28 de julho de 2025, conclui-se pela:  

( X ) APROVAÇÃO 

(   ) SOLICITAÇÃO DE COMPLEMENTAÇÃO 

(   ) REPROVAÇÃO 

(   ) REPROVAÇÃO PARCIAL – VALOR R$:  

3.2. Tendo sido apresentado o devido Cronograma Físico-Financeiro após pedido de complementação, nosso parecer é que a proposta não possui metas mensuráveis, com indicadores claros e parâmetros objetivos que permitem acompanhar o progresso da execução ao longo dos 36 meses previstos. Portando, considerando o Cronograma Físico Financeiro (6888451) Projeto Prancha 1 (6888452) e Documentação QDD (6888455),entende-se como suficientes para detalhar a intervenção, permitindo seu acompanhamento e mensuração.

3.3. Em caso de dúvidas sobre a operacionalização do sistema ou erros no mesmo, acesse os tutoriais por meio do endereço: https://www.gov.br/transferegov/pt-br/manuais/transferegov/especiais, ou entre em contato com a Central de Atendimento no telefone 0800 978 9008, de segunda a sexta-feira, das 8h às 18h, ou pelo Portal de Serviços no link: https://portaldeservicos.gestao.gov.br.  

3.4. Quaisquer dúvidas sobre o solicitado neste parecer devem ser elucidadas com a Assessoria de Assuntos Parlamentares do Iphan pelo e-mail: aspar@iphan.gov.br. ","Concluída","2025-11-14T22:37:52.491201",,46982
154244,235881,"Ministério da Justiça e Segurança Pública","APROVADO","Aprovar Plano de Trabalho","CONCLUSÃO

Ante o exposto e de acordo com as informações disponíveis, conclui-se que o plano de trabalho apresenta evidências de conformidade com o disposto no art. 2º, §3º da Lei Complementar nº 210 e ao art. 5º, §1º, Inciso I, alíneas ""a"" a ""g"", da Portaria Conjunta MGI/MF n.º 15 de 28 de julho de 2025. Com isso, considera-se que o plano de trabalho encontra-se APROVADO, nos termos da legislação aplicável, não se identificando óbices para o regular prosseguimento da proposta.

Ressalta-se ainda que, este Parecer não contempla a análise quanto ao cumprimento da aplicação mínima obrigatória de 70% (setenta por cento) em despesas de capital nas transferências especiais por autor, conforme disposto no art. 11 da Portaria Conjunta MF/MGI nº 15, de 28 de julho de 2025, tendo em vista a atribuição avocada pelo Ministério da Gestão e da Inovação em Serviços Públicos (MGI), na qualidade de órgão central do Sistema de Planejamento e de Orçamento Federal (SPOF), conforme tratativas anteriores.

Ademais, a necessidade de que a execução dos recursos observe integralmente os princípios da legalidade, da impessoalidade, da eficiência e da transparência, bem como os mecanismos de controle social e institucional previstos nos normativos vigentes, inclusive em relação aos procedimentos licitatórios que serão realizados.","Concluída","2025-11-14T22:45:55.672776",,45790
154239,72084,"Ministério do Turismo","APROVADO","Aprovar Plano de Trabalho","Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025","Concluída","2025-11-14T22:43:01.630651",,46659
153574,308796,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome","ENVIADO_PARA_ANALISE","Aprovar Plano de Trabalho","Prezado Gestor, 

Segue, em anexo, o PARECER DE RECOMENDAÇÃO nº 900 – TRANSFERÊNCIAS ESPECIAIS.
","Em elaboração","2025-11-14T17:17:47.975704",,44289
154246,304,"Ministério da Saúde","APROVADO","Aprovar Plano de Trabalho","Parecer Técnico nº 277/2025-SAES/GAB/SAES/MS aprovado","Concluída","2025-11-14T22:48:53.905294",,44291
154895,304,"Ministério da Saúde","APROVADO","Aprovar Plano de Trabalho","Parecer Técnico nº 306/2025-SAES/GAB/SAES/MS _ Aprovado","Concluída","2025-12-04T18:57:00.866458",,46221
152791,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","O presente parecer restringe-se à análise da Meta 01 - (Execução de Obras de Ampliação de Rede de Distribuição de Água no bairro Palmas (Perímetro Urbano), com extensão aproximada de 14.692,00m.), cuja avaliação foi realizada em estrita observância ao art. 5º da Portaria Conjunta MGI/MF nº 15/2025, de 28 de julho de 2025.
Após análise, informamos que o Plano de Ação apresentado atende aos critérios estabelecidos na referida Portaria e, portanto, a equipe técnica recomenda a aprovação do presente Plano de ação.
Ressalta-se, contudo, a necessidade de atendimento aos limites de destinação de verbas para custeio estabelecidos no Art. 166-A da Constituição Federal, devendo tal condição ser rigorosamente observada na execução do Plano.
","Concluída","2025-11-14T11:42:45.988993",,44082
154248,235881,"Ministério da Justiça e Segurança Pública","APROVADO","Aprovar Plano de Trabalho","CONCLUSÃO

Ante o exposto e de acordo com as informações disponíveis, conclui-se que o plano de trabalho apresenta evidências de conformidade com o disposto no art. 2º, §3º da Lei Complementar nº 210 e ao art. 5º, §1º, Inciso I, alíneas ""a"" a ""g"", da Portaria Conjunta MGI/MF n.º 15 de 28 de julho de 2025. Com isso, considera-se que o plano de trabalho encontra-se APROVADO, nos termos da legislação aplicável, não se identificando óbices para o regular prosseguimento da proposta.

Ressalta-se ainda que, este Parecer não contempla a análise quanto ao cumprimento da aplicação mínima obrigatória de 70% (setenta por cento) em despesas de capital nas transferências especiais por autor, conforme disposto no art. 11 da Portaria Conjunta MF/MGI nº 15, de 28 de julho de 2025, tendo em vista a atribuição avocada pelo Ministério da Gestão e da Inovação em Serviços Públicos (MGI), na qualidade de órgão central do Sistema de Planejamento e de Orçamento Federal (SPOF), conforme tratativas anteriores.

Ademais, a necessidade de que a execução dos recursos observe integralmente os princípios da legalidade, da impessoalidade, da eficiência e da transparência, bem como os mecanismos de controle social e institucional previstos nos normativos vigentes, inclusive em relação aos procedimentos licitatórios que serão realizados.","Concluída","2025-11-14T22:49:37.567116",,45808
155053,308796,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome","APROVADO","Aprovar Plano de Trabalho","PARECER DE RECOMENDAÇÃO nº 944 – TRANSFERÊNCIAS ESPECIAIS","Concluída","2025-12-05T15:11:56.017997",,44478
154034,308796,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome","APROVADO","Aprovar Plano de Trabalho","PARECER DE RECOMENDAÇÃO nº 927 – TRANSFERÊNCIAS ESPECIAIS","Concluída","2025-11-14T19:43:27.873369",,45658
154251,304,"Ministério da Saúde","APROVADO","Aprovar Plano de Trabalho","Parecer Técnico nº 280/2025-SAES/GAB/SAES/MS _ Aprovado","Concluída","2025-11-14T22:59:09.128258",,44819
154200,1927,"Ministério do Meio Ambiente","APROVADO","Aprovar Plano de Trabalho","Com esteio na documentação registrada na Plataforma Transferegov.br e juntada aos autos, APROVO O PLANO DE TRABALHO, referente ao Plano de Ação nº 09032025-2-087446 do MUNICIPIO DE REDENCAO-PA, no montante de 198000, nos termos do Art. 7º da Portaria Conjunta MGI/MF nº 15, de 28 de julho de 2025.","Concluída","2025-11-14T21:58:54.993479",,46746
146888,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Não se aplica","Por se tratar de matéria direcionada a outro órgão, não se aplica ao Ministério da Integração e Desenvolvimento Regional – MIDR.","Concluída","2025-11-03T15:38:25.884063",,44472
146821,308794,"Ministério do Desenvolvimento Agrário e Agricultura Familiar","APROVADO","Não se aplica","Não se aplica.","Concluída","2025-11-03T12:50:14.754243",,44472
147828,308795,"Ministério da Pesca e Aquicultura","APROVADO","Não se aplica","Objeto em desacordo com as competências do MPA. ","Concluída","2025-11-05T18:30:44.385569",,44472
