"id_executor","id_meta","sequencial_meta","nome_meta","desc_meta","un_medida_meta","qt_uniade_meta","vl_custeio_emenda_especial_meta","vl_investimento_emenda_especial_meta","vl_custeio_recursos_proprios_meta","vl_investimento_recursos_proprios_meta","vl_custeio_rendimento_meta","vl_investimento_rendimento_meta","vl_custeio_doacao_meta","vl_investimento_doacao_meta","qt_meses_meta"
15772,24215,1,"Meta 1","Aquisição de 01 (um)  Veiculo Hatch - Marca Citroen - Modelo C3 Feel Pack 1.6 AT,  para uso da Secretaria Municipal de Obras Públicas","UN",1,0,52014.26,0,0,0,44030.49,0,0,36
15772,24216,2,"Meta 2","04 Transpalete/Paleteira Hidráulica - Marca/Ceronte Modelo GPM para uso da Secretaria Municipal de Obras Públicas - R$ 2.728,00 Valor Unitário.   ","UN",4,0,10912,0,0,0,0,0,0,36
15772,56990,5,"Meta 5","01 Ar condicionado 24000BTUS Philco - para uso da Secretaria Municipal de Obras Públicas   ","UN",1,0,3509.3,0,0,0,0,0,0,36
15772,56991,6,"Meta 6","02 Ventiladores de Parde 60 CM Ventisol 127V - para uso da Secretaria Municipal de Obras Públicas  - R$ 214,74 Valor Unitário  ","UN",2,0,429.48,0,0,0,0,0,0,36
15772,56987,3,"Meta 3","10 Ventiladores Marca Ventisol Modelo OSC  Parede 60 CM para uso da Secretaria Municipal de Obras Públicas  - R$ 200,00 Valor Unitário","UN",10,0,2000,0,0,0,0,0,0,36
15772,56988,4,"Meta 4","08 Ventiladores de Parede 60 CM Ventisol 127  para uso da Secretaria Municipal de Obras Públicas  - R$ 214,74 Valor Unitário","UN",8,0,1717.92,0,0,0,0,0,0,36
15772,56989,4,"Meta 4","07 Ventiladores de Parede 60 CM Ventisol 127 v - para uso da Secretaria Municipal de Obras Públicas  - R$ 214,74 Valor Unitário","UN",7,0,1503.18,0,0,0,0,0,0,36
15772,57000,7,"Meta 7","02 Carregadores Bateria CK -12A 100 Kitec - para uso da Secretaria Municipal de Obras Públicas  - R$ 2.324,33 ","UN",2,0,4648.66,0,0,0,0,0,0,36
15772,57034,13,"Meta 13","03 Guinchos Rodas de Poliuretanoi com Prolon - para uso da Secretaria Municipal de Obras Públicas  - R$ 4.557,55 Valor Unitario","UN",3,0,13672.65,0,0,0,0,0,0,36
15772,57001,8,"Meta 8","10 Carros Plataforma Pneumático 600Kg Worker 59064 -  para uso da Secretaria Municipal de Obras Públicas  - R$ 1.400,50 Valor Unitário","UN",10,0,14005,0,0,0,0,0,0,36
15772,57002,9,"Meta 9","01 Triturador de Entulhos Trifásico CSM 4.01.24.043 - para uso da Secretaria Municipal de Obras Públicas ","UN",1,0,17049,0,0,0,0,0,0,36
15772,56999,6,"Meta 6","04 Inversora de solda Multiprocesso 220 V 300 A  para uso da Secretaria Municipal de Obras Públicas  - R$ 6.389,30 Valor Unitário","UN",4,0,25557.2,0,0,0,0,0,0,36
15772,57033,12,"Meta 12","Macaco de Transmissão Hidraulico","UN",1,0,3746.4,0,0,0,0,0,0,36
15772,57099,14,"Meta 14","04 Furadeiras de Bancada - para uso da Secretaria Municipal de Obras Públicas - R$ 859,52","UN",4,0,3438.08,0,0,0,0,0,0,36
15772,57100,15,"Meta 15","10 Esmerilhadeira ANG 900W. STANL - para uso da Secretaria Municipal de Obras Públicas - R$ 340,12 - Valor Unitário   ","UN",10,0,3401.2,0,0,0,0,0,0,36
15772,57031,10,"Meta 10","05 Carrinho para Ferramentas c/ 3 gavetas Fercar C06 - para uso da Secretaria Municipal de Obras Públicas -R$ 914,54 Valor Unitário ","UN",5,0,4572.7,0,0,0,0,0,0,36
15772,57032,11,"Meta 11","03 Vibradores de Concreto C/ Mangote GVC 22 EX - para uso da Secretaria Municipal de Obras Públicas  - R$ 3.203,52 Valor Unitário","UN",3,0,9610.56,0,0,0,0,0,0,36
15772,57102,16,"Meta 16","03 Macaco Hidropneumático 30 Tons - para uso da Secretaria Municipal de Obras Públicas  - R$ 1.636,69 Valor Unitário ","UN",3,0,4910.07,0,0,0,0,0,0,36
15772,57103,17,"Meta 17","02 Serra de Cortar Ferro C MT 3HPT SC-100T - para uso da Secretaria Municipal de Obras Públicas  - R$ 1.951,87 Valor Unitário","UN",2,0,3903.74,0,0,0,0,0,0,36
15772,57104,18,"Meta 18","03 Compreensores Storm 600 Heavy 20 PCM - para uso da Secretaria Municipal de Obras Públicas  - R$ 5.000,00 Valor Unitário ","UN",3,0,15000,0,0,0,0,0,0,36
15772,57105,19,"Meta 19","01 Ar Condicionado HW Convencional 24000S/F 220 V - para uso da Secretaria Municipal de Obras Públicas ","UN",1,0,3100,0,0,0,0,0,0,36
15772,57151,20,"Meta 20","01 Máquina Limpeza/Teste Injetores Padrão / GDI Display Digital LCD - para uso da Secretaria Municipal de Obras Públicas","UN",1,0,3446,0,0,0,0,0,0,36
14705,22620,1,"Meta 1","Aquisição de veículo TIPO AMBULÂNCIA, para atender as necessidades do Município de Itabaianinha","UN",1,0,132000,0,0,0,0,0,0,12
14705,28976,2,"Meta 2","Pavimentação de Vias na Zona Rural (Complemento do aditivo referente ao Contrato nº 386/2024)","M2",1200,0,18000,0,0,0,49874.17,0,0,8
12864,20042,1,"Meta 1","Materiais Básicos para Estrutura e Alvenaria Descrição: Cimento CP II -32 (Saco 50kg) 635 UNID, Areia Média 15 M³, Pedra Britada 10 M³, Cal Hidratada CH-I (20kg) 45 UNI, Bloco Cerâmico 230 UNI, Argamassa 01KG 465 UNI","UN",1400,5747.42,0,15070.2,0,914.53,0,0,0,36
12864,30513,2,"Meta 2","Cobertura e Calhas Descrição: Telha Trapezoidal em Aço Zincado M²	230, Comunheira para Telha Ondulada de Zinco 01MT UNI 41, Telha Estrutural de Fibrocimento (1,0 x 7,40m) 6 UNI, Rufo Externo Chapa de Aço UNI 62, Calha Chapa de Aço, 60 UNI","UN",399,15963.15,0,1106.28,0,0,0,0,0,36
12864,58588,3,"Meta 3","Revestimentos Cerâmicos Descrição: Piso Cerâmico para Chão (45 x 45 cm, PEI ≥ A4) M² 23, Revestimento Cerâmico (33 x 45 cm, PEI ≥ A3) M² 70","M2",93,294.45,0,1683.74,0,0,0,0,0,36
12864,58589,4,"Meta 4","Esquadrias de Alumínio Descrição: Janela Maxim Ar em Alumínio (80 x 60 cm)	UNI	1, Porta Veneziana em Alumínio (87 x 210 cm) UNID 4","UN",5,1734.94,0,1357.22,0,0,0,0,0,36
12864,58590,5,"Meta 5","Instalações Hidrossanitárias (Tubos e Conexões) Descrição: 2 Tubo PVC DN 100mm 6M , 2 Curva 100mm, 2 Luva 100mm, 2 Tubo 25mm 6MT, 5 Joelho 25mm,  2 Te 25mm, 2 Tubo 40mm 6mt, 4 Joelho 40mm ","UN",21,386.49,0,70.68,0,0,0,0,0,36
12864,58591,6,"Meta 6","Louças, Metais e Acessórios Sanitários Descrição: 1 Lavatório com Coluna, 2 Barra de Apoio Reta em Inox (80 cm), 1 Chuveiro 5500W, 1 Torneira de Mesa para Lavatório, 1 Engate Flex, 1 Sifão, 2 Cx d'água 1000l, 4 Ralo, 1 Válvula, 1 Reg. Pressão.","UN",15,1776.39,0,0,0,0,0,0,0,36
12864,58592,7,"Meta 7","Materiais de Concreto Pré-moldado: 1361mt MEIO FIO PRÉ MOLDADO DE CONCRETO  (100 X9 X30CM -CXLXH), 1810 m² PISO INTERTRAVADO DE CONCRETO  REGULAR (20 X10CM) E= 6CM RESISTÊNCIA 35MPA ","M",3171,81354.87,0,0,0,0,0,0,0,36
12864,58593,8,"Meta 8","GRAMA ESMALTADA EM PLACAS SEM PLANTIO   ","M2",7316,56122.48,0,0,0,0,0,0,0,36
12864,58594,9,"Meta 9","Pintura de Ciclofaixa e Sinalização viária. Avenida Ercilia Martins Damiani, Terra Rica - PR","M2",4887,40900,0,0,0,0,0,0,0,36
12864,58595,10,"Meta 10","Pintura de P´rédios Públicos: 2791 m² Prefeitura Municipal de Terra Rica, 585,36 m² Subprefeitura de Terra Rica, Localizada no distrito de Adhemar de Barros, 1.233,71 m² Rodoviária de Terra Rica,  696,02 m² Rodoviária do Distrito de Adhemar de Barros","M2",5306,56919.81,0,0,0,0,0,0,0,36
12864,58596,11,"Meta 11","6.867,26 m² pintura da Escola Municipal Rosalina de Morais, R. Barão do Rio Branco, 107- Centro - Terra Rica.","M2",6867,38800,0,0,0,0,0,0,0,36
12610,19702,1,"Meta 1","Pavimentação asfáltica em vias urbanas","M2",2200,0,144390,0,0,0,0,0,0,36
12610,19703,2,"Meta 2","Revitalização de praça pública","UN",1,0,41310,0,0,0,0,0,0,36
12610,19704,3,"Meta 3","Aquisição de equipamento para exame de colonoscopia","UN",1,0,95000,0,0,0,0,0,0,36
12610,19705,4,"Meta 4","Aquisição de ar condicionado para o teatro","UN",25,0,119300,0,0,0,0,0,0,36
16465,25244,1,"Meta 1","Conjunto de parque infantil colorido Torres 10+1","CJ",1,0,80000,0,0,0,0,0,0,36
16465,47601,2,"Meta 2","LUMINÁRIA LED 100 W MODELO JACAREÍ COM POSTE DE 4,5 METROS EM ALUMINÍO","UN",6,0,18000,0,0,0,0,0,0,36
16465,47602,3,"Meta 3","OBRA NA IMPLANTAÇÃO DE UM PARQUE INFANTIL E PISTA DE SKATE.","M2",400,0,202000,0,0,0,0,0,0,36
27769,43052,1,"Meta 1","Aquisição de itens para manutenção","UN",1,0,1e+05,0,0,0,0,0,0,6
19027,72043,2,"Meta 2","Recape asfáltico da Rua Antônio Corsetti","M2",1248,0,83333.33,0,0,0,0,0,0,36
19027,72044,3,"Meta 3","Recape asfáltico Rua Rio Madeira","M2",743,0,83333.34,0,0,0,0,0,0,36
19027,29230,1,"Meta 1","Recape asfáltico da Avenida João Carraro.","M2",1490,0,83333.33,0,0,0,0,0,0,36
20129,30946,1,"Meta 1","AQUISIÇÃO DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS - 01 PLANTADEIRA CULTURA DE INVERNO E 02 CARRETAS BASCULANTES DESTINADAS AS ASSOCIAÇÕES DE PRODUTORES RURAIS DO MUNICÍPIO.","UN",1,0,2e+05,29880,0,0,0,0,0,36
20279,31196,1,"Meta 1","veiculo","UN",2,0,1e+05,0,0,0,0,0,0,36
22265,34585,1,"Meta 1","Pavimentação em Paralelepípedo do Bairro Francisco Liberato na zona urbana do município","KM",1,0,5e+05,0,0,0,0,0,0,9
21476,33374,1,"Meta 1","Pavimentação asfáltica da Rua Hélio Bosco de Castro, bairro Várzea","M2",4640,0,930000,0,43667.48,0,0,0,0,12
16152,24768,1,"Meta 1","Aplicação de 102,74 toneladas de CBUQ em ruas do Município de Clevelândia","UN",1,0,136848.45,0,0,0,0,0,0,24
16152,24769,2,"Meta 2"," Reforma da feira livre com área de 206,61 m²","M2",206,0,3151.55,0,0,0,0,0,0,24
28394,44776,1,"Meta 1","serviços de manutenção preventiva","UN",1,0,5e+05,0,0,0,0,0,0,36
34333,72596,1,"Meta 1","Pavimentação Urbana","UN/M2",1,0,4e+05,0,0,0,0,0,0,36
30572,54804,1,"Meta 1","EXECUÇÃO DE PAVIMENTAÇÃO ASFÁLTICA NAS RUAS: ALBINO JACOBY, ARNO GEWEHR, FRANCISCO BOSCHI TRECHO I, II E III, HIRMA PFEIFER, JOSÉ NERES, PROFESSOR HUGO ROPKE TRECHO I, II, III E IV, NO PERÍMETRO URBANO DE SALTINHO, COM ÁREA TOTAL DE 17.503,42M²","M2",17502,0,1e+05,0,0,0,0,0,0,36
32202,62475,1,"Meta 1","DRENAGEM E PVIMENTAÇÃO DA RUA QUINTA LINHA","UN",545,0,9e+05,0,0,0,0,0,0,8
31823,61062,1,"Meta 1","Contratação de empresa para pavimentação de ruas ","UN/M2",1,0,2e+05,0,0,0,0,0,0,12
31686,60480,1,"Meta 1","AQUISIÇÃO DE UM CAMINHÃO NOVO PARA SERVIR A SECRETARIA DE OBRAS, ESTRADAS, SERVIÇOS URBANOS E AGROPECUÁRIA DO MUNICÍPIO DE BRAÇO DO TROMBUDO/SC.","UN",1,0,3e+05,0,0,0,0,0,0,36
927,1294,1,"Meta 1","PAVIMENTAÇÃO EM LAJOTAS HEXAGONAIS DA RUA JOÃO GARLINI NO PERIMETRO URBANDO DA LOCALIDADE DE TAIOZINHO COM EXTENSÃO TOTAL 214,82 M","M",214,0,3e+05,0,0,0,0,0,0,36
36701,81431,1,"Meta 1","Obra","UN",1,0,6e+05,0,0,0,0,0,0,4
13235,20544,1,"Meta 1","CONSTRUÇÃO DE CAMPO DE FUTEBOL SOCIETY AV. SENADOR QUEIROZ - PISTA 2 - SETOR JABAQUARA - ZONA URBANA DO MUNICIPIO DE RIO DOS BOIS - planilha em anexo - OBRA JA EXECUTADA ","UN",1,0,284675,0,0,0,0,0,0,36
13235,63612,3,"Meta 3","OBRA CIVIL LINEAR (PAVIMENTAÇÃO ASFALTICA) DE ÁREA NAS RUAS 05, 04, 04. 03. 02, 02. 01 E NAS AVENIDAS INACIO AUGUSTO LINS I, INACIO AUGUSTO LINS II, NO SETOR JABAQUARA  NA ZONA URBANA DO MUNICÍPIO DE RIO DOS BOIS","M2",16882,0,120873,0,0,0,0,0,0,36
13235,20545,2,"Meta 2","ADITIVO DO CONTRATO DA META 1 - CONSTRUÇÃO DO CAMPO SOCIETY - OBRA JA EXECUTADA ","UN",1,0,44452,0,0,0,0,0,0,36
35787,78554,1,"Meta 1","RECUERAÇAO DE PONTES, MATA-BURROS E BUEIROS NAS ESTRADAS VICINAIS DA  ZONA RURAL DE PALMEIROPOLIS ","UN",1,0,1e+05,0,0,0,0,0,0,12
26330,40438,1,"Meta 1","Obra","UN",1,0,2e+05,0,0,0,0,0,0,36
35561,78013,1,"Meta 1","Implantar, implementar e executar o Serviço de Convivência e Fortalecimento de Vínculos para crianças e adolescentes em situação de vulnerabilidade social","UN",1,1e+05,60000,0,0,0,0,0,0,36
19751,50522,2,"Meta 2","GRADE ARADORA COM 14 DISCOS, para o fomento da Agricultura Familiar na area rural do municipio de Virmond/PR","UN",1,0,40000,0,0,0,0,0,0,36
19751,30360,1,"Meta 1","Trator Agrícola 80CV, motor 4 cilindros turbo, tração 4x4,tanque de combustível de no mínimo 110 litros, para o fomento da Agricultura Familiar na area rural do municipio de Virmond/PR","UN",2,0,210000,0,0,0,0,0,0,36
16940,25975,1,"Meta 1","PAVIMENTAÇÃO DE RUAS NA SEDE DO MUNICÍPIO DE GANDU BAHIA","M2",2680,293168.44,0,0,0,0,0,0,0,6
16940,25976,2,"Meta 2","LIMPEZA URBANA NA SEDE DO MUNICÍPIO DE GANDU BAHIA","UN",1,127058.56,0,0,0,0,0,0,0,6
17808,27363,1,"Meta 1","Aquisição de distribuidores de adubo líquido para fomento ao setor agropecuário da agricultura familiar do Município de Maravilha","UN",9,0,150000,0,0,0,0,0,0,24
20038,30811,1,"Meta 1","AQUISIÇÃO DE UMA (01) MINICARREGADEIRA COMPACTA ( O equipamento será utilizado para melhoria das estradas tanto urbana como rural para limpeza, abertura de sarjetas, roçadas, etc. Será beneficiado a população tanto da área urbana quanto rural com a aquis ","UN",1,0,180000,0,0,0,0,0,0,36
6124,9083,1,"Meta 1","AQUISIÇÃO DE CAMINHÃO PARA  O DEPARTAMENTO DE SERVIÇOS URBANOS E RURAIS","UN",1,0,250000,0,0,0,0,0,0,3
34165,71273,1,"Meta 1","Veículo adaptado para ambulância - pagamento parcial","UN",1,0,1e+05,0,0,0,0,0,0,1
25616,39302,1,"Meta 1","SERVIÇOS DE CONCLUSÃO DA CONSTRUÇÃO DO CENTRO DE ESPORTE E LAZER","UN",1,0,1500000,0,0,0,0,0,0,2
17136,26278,1,"Meta 1","AQUISIÇÃO DE MATERIAIS DE CONSUMO (LAMA ASFALTICA) ","UN",1,1e+05,0,0,0,0,0,0,0,12
30862,56153,1,"Meta 1","Recapeamento","CM2",1,0,150000,0,0,0,0,0,0,1
22411,34799,1,"Meta 1","Aquisição de Equipamentos Eletrônicos e Cadeiras para a Reforma do Auditório do Município","UN",1,0,1e+05,0,38.16,0,0,0,0,36
25609,39295,1,"Meta 1","Aquisição de Material Hospitalar e Ambulatorial","UN",1,1e+05,0,0,0,0,0,0,0,36
25411,39049,1,"Meta 1","Pavimentação em Concreto Armado em vias Urbanas","M2",900,0,3e+05,0,0,0,0,0,0,6
16984,55887,2,"Meta 2","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA EXECUÇÃO DE RECAPEAMENTO ASFÁLTICO EM CBUQ NA RUA PERNAMBUCO NO MUNICÍPIO DE CAPANEMA","M2",5266,0,249000,0,178691.7,0,0,0,0,36
16984,26045,1,"Meta 1","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA EXECUÇÃO DE RECAPEAMENTO ASFÁLTICO EM CBUQ NA RUA GUARANY NO MUNICÍPIO DE CAPANEMA","M2",1036,0,51000,0,36599.5,0,0,0,0,36
27144,48159,2,"Meta 2","Aquisição de Espingarda Pump CBC Military 3.0 Cal. 12ga- 19"" RT FULL - Com Acessórios.","UN",7,0,57303.89,0,0,0,0,0,0,36
27144,41916,1,"Meta 1","Aquisição de Carabina Taurus CTT40C Cal. .40","UN",7,0,42696.11,0,3721.14,0,0,0,0,36
23940,37167,1,"Meta 1","INFRAESTRUTURA URBANA","UN",1,0,2e+05,0,0,0,0,0,0,36
35751,78464,1,"Meta 1","Custeio de despesas municipais de Araguanã - TO no ano de 2020","UN",1,250000,0,0,0,0,0,0,0,36
7973,11912,1,"Meta 1","Aquisição de Equipamento de Ultrassom . Aparelho de Ultrassonografia Alliage. Sistema De Ultrassonografia Digital Com Doppler Colorido e Espectral, Transportável para o Hospital de Gaspar. ","UN",1,0,150000,0,0,0,0,0,0,36
34409,73014,1,"Meta 1","PAVIMENTAÇÃO E SINALIZAÇÃO EM VIA URBANA DO MUNICÍPIO DE VITOR MEIRELES/SC, VIA TRANSFERÊNCIA ESPECIAL, PROGRAMA: 0903, EMENDA: 202022100018 - INVESTIMENTO, CONTENDO AS RUAS ALFREDO MENEGHELLI E YOLANDA MORETTI PARCIAL. Com área total de 2.331,90 m²","UN",1,0,150000,0,24895.86,0,0,0,0,36
29792,61775,4,"Meta 4","Execução de Infraestrutura Urbana, por meio do Recapeamento Asfáltico da Rua João Leonardelli, Centro (Zona Urbana), neste Município de Socorro/SP.","M2",1067,0,30828.85,0,0,0,0,0,0,36
29792,61776,5,"Meta 5","Execução de Infraestrutura Urbana, por meio da Pavimentação Asfáltica da Avenida Nadir do Carmo Leme, Centro (Zona Urbana), neste Município de Socorro/SP.","M2",6000,0,0.01,0,128280,0,0,0,0,36
29792,51175,1,"Meta 1","Execução de Infraestrutura Urbana, por meio da implantação de guias e sarjetas, na Avenida Nadir do Carmo Leme, Centro (Zona Urbana), neste Município de Socorro/SP.","KM",2,0,59029.52,0,0,0,0,0,0,36
29792,51176,2,"Meta 2","Execução de Infraestrutura Urbana, por meio da implantação de Drenagem de Águas Pluviais, na Avenida Nadir do Carmo Leme, Centro (Zona Urbana), neste Município de Socorro/SP.","KM",1,0,275208.75,0,0,0,0,0,0,36
29792,51177,3,"Meta 3","Execução de Infraestrutura Urbana, por meio da construção de Praças, na Avenida Nadir do Carmo Leme, Centro (Zona Urbana), neste Município de Socorro/SP.","M2",1763,0,434932.87,0,20616.87,0,0,0,0,36
26688,41064,1,"Meta 1","Instalação Elétrica Ginásio Poliesportivo Laerte Alves","UN",1,1e+05,0,0,0,0,0,0,0,36
25235,38836,1,"Meta 1","melhoria de infraestrutura","UN",1,0,2e+05,0,0,0,0,0,0,24
23529,36627,1,"Meta 1","Rede de abastecimento","UN",1,0,3e+05,0,0,0,0,0,0,18
34725,74491,1,"Meta 1","Serviços de locação de maquinas e veiculos pesados, para manutenção de  estradas, ramais e vicinais, no municipio de Maracanã, no mês de JUNHO/2020","UN",1,0,5e+05,0,0,0,0,0,0,36
2639,3780,1,"Meta 1","PAVIMENTAÇÃO ASFALTICA TSD DA AV. ARAPONGAS 11.293,16M²","M2",11293,0,290000,0,0,0,0,0,0,12
32888,65341,1,"Meta 1","Combustíveis e Lubrificantes automotivos.","UN",1,95070.95,0,0,0,821.35,0,0,0,36
32888,65342,2,"Meta 2","SERVIÇOS DE PODA, ROÇO, CAPINAGEM E REMOÇÃO DE MATERIAL DAS ESTRADAS VICINAIS MUNICÍPIO DE GILBUÉS - PI","KM",99913,54542.05,0,0,0,0,0,0,0,36
32888,65343,3,"Meta 3","SERVIÇO DE LOCAÇÃO DE MÁQUINAS PESADAS, PARA ATENDER AS DEMANDAS FUTURAS E/OU EVENTUAIS DA PREFEITURA MUNICIPAL DE GILBUÉS-PI E SUAS SECRETARIAS","H",7750,50387,0,0,0,0,0,0,0,36
15386,23588,1,"Meta 1","Aquisição de veículo de carga Pick UP 0KM, para uso da divisão da Vigilância Sanitária.","UN",1,0,70990,0,0,0,0,0,0,36
15386,81422,2,"Meta 2","Pagamento referente contratação de usina para fornecimento geração de energia eletrica","KV",1,0,29010,0,0,0,10477.1,0,0,36
22765,35528,1,"Meta 1","PAVIMENTAÇÃO/RECAPEAMENTO DE VIAS URBANAS","M2",8643,0,78883.78,0,0,0,0,0,0,36
22765,35529,2,"Meta 2","PAVIMENTAÇÃO DE VIAS URBANAS ","M2",12628,0,151116.22,0,0,0,0,0,0,36
35814,78614,1,"Meta 1","Pavimentação rigida na sede do Municipio de Iranduba/AM","UN",1,0,7e+05,0,0,0,0,0,0,36
16333,25040,1,"Meta 1","AQUISIÇÃO DE COMBUSTÍVEL PARA ATENDER AS DEMANDAS DAS SECRETARIAS DE AGROPECUARIA E OBRAS NO ATEDIMENTO A AREA RURAL E URBANA DO MUNICIPIO.","UN",1,150000,0,0,0,8226.27,0,0,0,30
16333,25041,2,"Meta 2","CONSTRUÇÃO DE GALPÃO, GUARITA, ESCRITÓRIO E ALAMBRADO RUA ESPERA FELIZ, 131, CAIANA EM AREA URBANA DENTRO DO PERIMETRO URBANO DO MUNICIPIO.","MESES",30,0,350000,0,0,0,19195.46,0,0,30
24797,38259,1,"Meta 1","Execução de Obra consistente na conservação e manutenção de estradas rurais","UN",1,0,1e+05,0,0,0,0,0,0,36
24791,43456,13,"Meta 13","Aquisição de pneus para manutenção de frota","UN",1,5400,0,0,0,0,0,0,0,1
24791,43450,7,"Meta 7","Aquisição de pneus para manutenção de frota","UN",1,12120,0,0,0,0,0,0,0,1
24791,43455,12,"Meta 12","Serviços de Reforma para Manutenção de Espaços Públicos","UN",1,7326,0,0,0,0,0,0,0,1
24791,43454,11,"Meta 11","Serviços de Replantio de Grama para Manutenção de Espaços Públicos","UN",1,5883,0,0,0,0,0,0,0,1
24791,43481,14,"Meta 14","Serviços de Reforma para Manutenção de Espaços Públicos","UN",1,18404.57,0,0,0,0,0,0,0,1
24791,43483,15,"Meta 15","A executar - Serviços de Tapa Buraco","UN",1,1206.72,0,0,0,0,0,0,0,1
24791,43445,2,"Meta 2","Serviços de Operação Tapa Buraco","UN",1,24904.04,0,0,0,0,0,0,0,1
24791,43446,3,"Meta 3","Serviços de Operação Tapa Buraco","UN",1,36756.89,0,0,0,0,0,0,0,1
24791,43447,4,"Meta 4","Serviços de Reforma para Manutenção de Espaços Públicos","UN",1,9386.78,0,0,0,0,0,0,0,1
24791,43448,5,"Meta 5","Serviços de Replantio de Grama para Manutenção de Espaços Públicos","UN",1,10500,0,0,0,0,0,0,0,1
24791,43449,6,"Meta 6","Aquisição de árvore para manutenção de espaços públicos","UN",1,2500,0,0,0,0,0,0,0,1
24791,43451,8,"Meta 8","Serviços de Replantio de Grama para Manutenção de Espaços Públicos","UN",1,1512,0,0,0,0,0,0,0,1
24791,43452,9,"Meta 9","Aquisição de pneus para manutenção de frota","UN",1,5600,0,0,0,0,0,0,0,1
24791,43453,10,"Meta 10","Serviços de Replantio de Grama para Manutenção de Espaços Públicos","UN",1,3600,0,0,0,0,0,0,0,1
24791,38253,1,"Meta 1","Aquisição de árvore para manutenção de espaços públicos ","UN",50,4900,0,0,0,0,0,0,0,1
31485,59471,1,"Meta 1","Pavimentação Asfáltica na Rua Francisco Sernajoto e Parte da Rua Luiz Pedron, Rua Leopoldo Minks e parte da Rua Ruites Andreoni no município de Zortéa;","M",407490,0,1e+05,0,220000,0,0,0,0,6
23412,36473,1,"Meta 1","Aquisição de aparelhos e equipamentos hospitalares para atender as necessidades do Fundo Municipal de Saúde de Penha SC.","UN",14,0,3e+05,0,0,0,0,0,0,12
23412,46815,4,"Meta 4","Aquisição carro de emergência","UN",4,0,8131.2,0,0,0,0,0,0,12
23412,46816,5,"Meta 5","Aquisição balança digital","UN",2,0,2530,0,0,0,0,0,0,12
23412,46813,2,"Meta 2","Aquisição eletrocardiógrafo","UN",1,0,4799,0,2639.02,0,0,0,0,12
23412,46814,3,"Meta 3","Aquisição carro de emergência","UN",1,0,2032.8,0,0,0,0,0,0,12
23412,46817,6,"Meta 6","Aquisição ar condicionado","UN",2,0,3445.8,0,0,0,0,0,0,12
23412,46818,7,"Meta 7","Aquisição aspirador cirúrgico","UN",2,0,8065.6,0,1174.54,0,0,0,0,12
23412,46819,8,"Meta 8","Aquisição escada para doppler","UN",1,0,520,0,22.1,0,0,0,0,12
23081,36034,1,"Meta 1","CONSTRUÇÃO CAPELA MORTUÁRIA - LOCALIZADA NA ÁREA URBANA DO MUNICÍPIO DE SÃO JOÃO DO IVAÍ","M2",15,0,46888.68,0,0,0,0,0,0,36
23081,66262,2,"Meta 2","CONSTRUÇÃO PORTAL TURISTICO - LOCALIZADONA ÁREA URBANA DO MUNICÍPIO DE SÃO JOÃO DO IVAÍ-PR","M2",85,0,203111.32,0,0,0,0,0,0,36
28358,44681,1,"Meta 1","Execução de base em BGS, revestimento asfáltico em CBUQ e sinalização para uma ciclovia no trecho compreendido entre a Unidade Básica de Saúde até a Comunidade São Luiz, compreendendo uma area de 6.300 m2. ","M2",6300,0,271500,0,0,0,0,0,0,12
28358,67744,2,"Meta 2","Execução de obra de rede de distribuição de energia elétrica no loteamento industrial V em Paraí com a instalação de 16 postas, luminárias, conectores, fios e lâmpadas com 490 metros lineares","M",490,0,128500,0,0,0,0,0,0,6
2695,3853,1,"Meta 1","REPASSE APAE","UN",1,0,1e+05,0,0,0,0,0,0,1
32422,63421,1,"Meta 1","OBRAS DE MOBILIDADE URBANA EM DIVERSAS VIAS NESTE MUNICÍPIO DE AURORA/SC, COM RECURSOS DE EMENDA PARLAMENTAR","UN",1,0,3e+05,0,0,0,0,0,0,36
26816,41309,1,"Meta 1","Pavimentação asfáltica na Avenida José Benedito de Paiva","M2",100,0,450000,0,0,0,10944.74,0,0,5
30149,53240,1,"Meta 1","APRESENTAÇÕES CULTURAIS","UN",2,30000,0,0,0,0,0,0,0,36
32382,63279,1,"Meta 1","Construção do Bloco administrativo de 250,00 m², da Escola Municipal de Ensino Fundamental ""Pedro Moreira da Silva"", localizada na Rua Joaquim Xavier Cotrim, 152, ","M2",250,0,240694.81,0,0,0,0,0,0,36
32382,63280,2,"Meta 2","Execução de 715,00m² de piso intertravado, na Praça ""Élcio Varoto"", localizada na Rua Liberato Spagolla, S/N. Centro.","M2",715,0,59305.19,0,0,0,0,0,0,36
34558,73683,1,"Meta 1","Aquisição de veículos, Aquisição de Equipamentos de Monitoramento Inteligente e/ou Aquisição de Equipamentos de Proteção Individual para Profissionais de Segurança Pública, no âmbito da Guarda Civil Municipal.","UN",3,0,1e+05,0,0,0,0,0,0,24
